download_priority_order,queue_role,country,wave,idno,requirement,source_profile,actual_member_name,variable_name,variable_role,raw_variable_label,has_value_labels,row_count,nonmissing_count,missing_count,distinct_nonmissing_count,duplicate_if_key_count,numeric_min,numeric_max,top_values,possible_missing_codes,detected_recall_period,detected_unit_or_scale,possible_skip_pattern,raw_profile_status,documentation_match_status,documentation_file_name,documentation_code_match,documentation_label_term_hits,documentation_context,mechanical_raw_check_decision,final_verification_decision,remaining_blocker,next_action
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,survey_timing,value_profile,ag_mod_b.dta,ag_b05a,,What were the months when the harvest started and ended? (START MONTH),1,5409,5083,326,12,,1,12,4=April:1543; 5=May:1193; 6=June:851; 3=March:495; 7=July:370; 8=August:227; 2=February:204; 1=January:111; 9=September:52; 12=December:16,,,month,conditional_missingness,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,IHS3.Household.Qx.FINAL.pdf,,were; months; harvest; started; ended; start; month,"lected as one of those to which the IHS questions will be asked this time. You were not selected for any specific reason. Simply your name was on a list of all of the households in this area, and your name was chosen randomly. I would like to ask the questions in this form to ...",mechanical_timing_profile_available_needs_date_window_confirmation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm interview date/month/year or fieldwork window.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,survey_timing,value_profile,ag_mod_b.dta,ag_b05b,,What were the months when the harvest started and ended? (END MONTH),1,5409,5075,334,12,,1,12,4=April:1554; 5=May:1187; 6=June:945; 7=July:502; 3=March:485; 8=August:259; 9=September:64; 2=February:40; 10=October:20; 1=January:10,,,month,conditional_missingness,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,IHS3.Household.Qx.FINAL.pdf,,were; months; harvest; started; ended; month,"lected as one of those to which the IHS questions will be asked this time. You were not selected for any specific reason. Simply your name was on a list of all of the households in this area, and your name was chosen randomly. I would like to ask the questions in this form to ...",mechanical_timing_profile_available_needs_date_window_confirmation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm interview date/month/year or fieldwork window.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,survey_timing,value_profile,ag_mod_g.dta,ag_g12a,,What were the months when the harvest started and ended? (START),1,7378,6999,379,10,,1,12,4=April:1946; 5=May:1842; 6=June:1392; 7=July:749; 3=March:409; 2=February:256; 8=August:238; 1=January:94; 9=September:68; 12=December:5,,,month,conditional_missingness,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,IHS3.Household.Qx.FINAL.pdf,,were; months; harvest; started; ended; start,"lected as one of those to which the IHS questions will be asked this time. You were not selected for any specific reason. Simply your name was on a list of all of the households in this area, and your name was chosen randomly. I would like to ask the questions in this form to ...",mechanical_timing_profile_available_needs_date_window_confirmation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm interview date/month/year or fieldwork window.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,survey_timing,value_profile,ag_mod_g.dta,ag_g12b,,What were the months when the harvest started and ended? (END),1,7378,6999,379,10,,1,10,4=April:1950; 5=May:1912; 6=June:1446; 7=July:874; 3=March:369; 8=August:313; 9=September:105; 2=February:28; 1=January:1; 10=October:1,,,month,conditional_missingness,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,IHS3.Household.Qx.FINAL.pdf,,were; months; harvest; started; ended,"lected as one of those to which the IHS questions will be asked this time. You were not selected for any specific reason. Simply your name was on a list of all of the households in this area, and your name was chosen randomly. I would like to ask the questions in this form to ...",mechanical_timing_profile_available_needs_date_window_confirmation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm interview date/month/year or fieldwork window.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,survey_timing,value_profile,ag_mod_g.dta,ag_g12a,,What were the months when the harvest started and ended? (START),1,7378,6999,379,10,,1,12,4=April:1946; 5=May:1842; 6=June:1392; 7=July:749; 3=March:409; 2=February:256; 8=August:238; 1=January:94; 9=September:68; 12=December:5,,,month,conditional_missingness,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,IHS3.Household.Qx.FINAL.pdf,,were; months; harvest; started; ended; start,"lected as one of those to which the IHS questions will be asked this time. You were not selected for any specific reason. Simply your name was on a list of all of the households in this area, and your name was chosen randomly. I would like to ask the questions in this form to ...",mechanical_timing_profile_available_needs_date_window_confirmation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm interview date/month/year or fieldwork window.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,survey_timing,value_profile,ag_mod_g.dta,ag_g12b,,What were the months when the harvest started and ended? (END),1,7378,6999,379,10,,1,10,4=April:1950; 5=May:1912; 6=June:1446; 7=July:874; 3=March:369; 8=August:313; 9=September:105; 2=February:28; 1=January:1; 10=October:1,,,month,conditional_missingness,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,IHS3.Household.Qx.FINAL.pdf,,were; months; harvest; started; ended,"lected as one of those to which the IHS questions will be asked this time. You were not selected for any specific reason. Simply your name was on a list of all of the households in this area, and your name was chosen randomly. I would like to ask the questions in this form to ...",mechanical_timing_profile_available_needs_date_window_confirmation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm interview date/month/year or fieldwork window.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,survey_timing,value_profile,ag_mod_m.dta,ag_m12a,,What were the months when the harvest started and ended? (START),1,2815,249,2566,12,,1,12,7=July:50; 8=August:48; 9=September:44; 6=June:40; 10=October:21; 5=May:12; 11=November:11; 1=January:7; 12=December:6; 2=February:5,,,month,conditional_missingness,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,IHS3.Household.Qx.FINAL.pdf,,were; months; harvest; started; ended; start,"lected as one of those to which the IHS questions will be asked this time. You were not selected for any specific reason. Simply your name was on a list of all of the households in this area, and your name was chosen randomly. I would like to ask the questions in this form to ...",mechanical_timing_profile_available_needs_date_window_confirmation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm interview date/month/year or fieldwork window.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,survey_timing,value_profile,ag_mod_m.dta,ag_m12b,,What were the months when the harvest started and ended? (END),1,2815,248,2567,11,,1,12,8=August:53; 7=July:47; 9=September:45; 10=October:42; 6=June:22; 11=November:16; 12=December:7; 5=May:5; 1=January:5; 2=February:4,,,month,conditional_missingness,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,IHS3.Household.Qx.FINAL.pdf,,were; months; harvest; started; ended,"lected as one of those to which the IHS questions will be asked this time. You were not selected for any specific reason. Simply your name was on a list of all of the households in this area, and your name was chosen randomly. I would like to ask the questions in this form to ...",mechanical_timing_profile_available_needs_date_window_confirmation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm interview date/month/year or fieldwork window.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,survey_timing,value_profile,ag_mod_m.dta,ag_m12a,,What were the months when the harvest started and ended? (START),1,2815,249,2566,12,,1,12,7=July:50; 8=August:48; 9=September:44; 6=June:40; 10=October:21; 5=May:12; 11=November:11; 1=January:7; 12=December:6; 2=February:5,,,month,conditional_missingness,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,IHS3.Household.Qx.FINAL.pdf,,were; months; harvest; started; ended; start,"lected as one of those to which the IHS questions will be asked this time. You were not selected for any specific reason. Simply your name was on a list of all of the households in this area, and your name was chosen randomly. I would like to ask the questions in this form to ...",mechanical_timing_profile_available_needs_date_window_confirmation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm interview date/month/year or fieldwork window.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,survey_timing,value_profile,ag_mod_m.dta,ag_m12b,,What were the months when the harvest started and ended? (END),1,2815,248,2567,11,,1,12,8=August:53; 7=July:47; 9=September:45; 10=October:42; 6=June:22; 11=November:16; 12=December:7; 5=May:5; 1=January:5; 2=February:4,,,month,conditional_missingness,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,IHS3.Household.Qx.FINAL.pdf,,were; months; harvest; started; ended,"lected as one of those to which the IHS questions will be asked this time. You were not selected for any specific reason. Simply your name was on a list of all of the households in this area, and your name was chosen randomly. I would like to ask the questions in this form to ...",mechanical_timing_profile_available_needs_date_window_confirmation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm interview date/month/year or fieldwork window.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,survey_timing,value_profile,com_ca.dta,com_ca07,,Interview Date [MDY],0,204,204,0,136,,18344,18786,18471:5; 18527:4; 18358:4; 18355:4; 18525:3; 18395:3; 18474:3; 18529:3; 18466:3; 18421:3,,interview_date,,,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,IHS3.Household.Qx.FINAL.pdf,,interview; date,TION CLERK: A22. ENUMERATOR CODE: A34. DATA VALIDATION CLERK CODE: A23. DATE OF INTERVIEW: A35. DATE OF DATA VALIDATION: A24. NAME OF FIELD SUPERVISOR: A25. FIELD SUPERVISOR CODE: A27. NAME OF ZONE SUPERVISOR: A28. ZONE SUPERVISOR CODE: A30. NAME OF DATA ENTRY CLERK: A31. DATA...,mechanical_timing_profile_available_needs_date_window_confirmation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm interview date/month/year or fieldwork window.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,survey_timing,value_profile,com_ca.dta,com_ca07,,Interview Date [MDY],0,204,204,0,136,,18344,18786,18471:5; 18527:4; 18358:4; 18355:4; 18525:3; 18395:3; 18474:3; 18529:3; 18466:3; 18421:3,,interview_date,,,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,IHS3.Household.Qx.FINAL.pdf,,interview; date,TION CLERK: A22. ENUMERATOR CODE: A34. DATA VALIDATION CLERK CODE: A23. DATE OF INTERVIEW: A35. DATE OF DATA VALIDATION: A24. NAME OF FIELD SUPERVISOR: A25. FIELD SUPERVISOR CODE: A27. NAME OF ZONE SUPERVISOR: A28. ZONE SUPERVISOR CODE: A30. NAME OF DATA ENTRY CLERK: A31. DATA...,mechanical_timing_profile_available_needs_date_window_confirmation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm interview date/month/year or fieldwork window.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,health_need_and_access,value_profile,com_cd.dta,com_cd60a,,Distance to nearest health facility with medical doctor/clinical officer?(NUM),0,204,204,0,55,,0,600,10:18; 4:13; 7:12; 3:12; 5:12; 2:12; 30:9; 6:8; 50:7; 1:7,98,,distance_measure_needs_unit_confirmation,,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,IHS3.Household.Qx.FINAL.pdf,,nearest; health; facility; medical; officer,"OT DO TASK, WRITE ZERO; IF LESS THAN 1/2 HOUR, WRITE '0.5'; OTHERWISE, ROUND TO NEAREST HOUR. E01 E02 E03 E04 E05 E06 E07 E08 E09 E10 E11 E12 E13 I D C O D E IS THE RESPONDENT REPORTING FOR HIM/HERSELF? WHO IS RESPONDING ON BEHALF OF [NAME]? LIST FROM HOUSEHOLD ROSTER How many...",mechanical_access_profile_available_needs_skip_denominator_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm denominator, skip pattern, barrier coding, and person/household aggregation."
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,health_need_and_access,value_profile,com_cd.dta,com_cd60b,,Distance to nearest health facility with medical doctor/clinical officer?(UNIT),1,204,202,2,4,,0,3,2=km:186; 1=meter:12; 3=mile:3; 0:1,,,distance_measure_needs_unit_confirmation; unit_variable,conditional_missingness,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,IHS3.Household.Qx.FINAL.pdf,,nearest; health; facility; medical; officer; unit,"OT DO TASK, WRITE ZERO; IF LESS THAN 1/2 HOUR, WRITE '0.5'; OTHERWISE, ROUND TO NEAREST HOUR. E01 E02 E03 E04 E05 E06 E07 E08 E09 E10 E11 E12 E13 I D C O D E IS THE RESPONDENT REPORTING FOR HIM/HERSELF? WHO IS RESPONDING ON BEHALF OF [NAME]? LIST FROM HOUSEHOLD ROSTER How many...",mechanical_access_profile_available_needs_skip_denominator_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm denominator, skip pattern, barrier coding, and person/household aggregation."
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,health_need_and_access,value_profile,com_cd.dta,com_cd53,,Is this health facility…,1,204,86,118,3,,1,3,1=GOVERNMENT FACILITY:64; 2=RELIGIOUS FACILITY:15; 3=PRIVATE FACILITY:7,,,,conditional_missingness,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,IHS3.Household.Qx.FINAL.pdf,,health; facility,RISES 9 MODULE C: EDUCATION 50 MODULE O: CHILDREN LIVING ELSEWHERE 12 MODULE D: HEALTH 52 MODULE P: OTHER INCOME 17 MODULE E: TIME USE & LABOUR 54 MODULE Q: GIFTS GIVEN OUT 25 MODULE F: HOUSING 55 MODULE R: SOCIAL SAFETY NETS 28 MODULE G: FOOD CONSUMPTION OVER PAST ONE WEEK 57...,mechanical_access_profile_available_needs_skip_denominator_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm denominator, skip pattern, barrier coding, and person/household aggregation."
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,health_need_and_access,value_profile,com_cd.dta,com_cd54,,Is this health facility electrified?,1,204,86,118,2,,1,2,1=yes:62; 2=no:24,,,,conditional_missingness,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,IHS3.Household.Qx.FINAL.pdf,,health; facility,RISES 9 MODULE C: EDUCATION 50 MODULE O: CHILDREN LIVING ELSEWHERE 12 MODULE D: HEALTH 52 MODULE P: OTHER INCOME 17 MODULE E: TIME USE & LABOUR 54 MODULE Q: GIFTS GIVEN OUT 25 MODULE F: HOUSING 55 MODULE R: SOCIAL SAFETY NETS 28 MODULE G: FOOD CONSUMPTION OVER PAST ONE WEEK 57...,mechanical_access_profile_available_needs_skip_denominator_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm denominator, skip pattern, barrier coding, and person/household aggregation."
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,health_need_and_access,value_profile,com_cd.dta,com_cd51a,,Distance to nearest place where there is a health clinic(Chipatala)?(NUMBER),0,204,138,66,26,,1,600,5:19; 10:16; 4:14; 3:12; 2:11; 6:9; 8:9; 7:8; 1:7; 12:5,,,distance_measure_needs_unit_confirmation,conditional_missingness,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,IHS3.Household.Qx.FINAL.pdf,,nearest; place; there; health; clinic; number,"OT DO TASK, WRITE ZERO; IF LESS THAN 1/2 HOUR, WRITE '0.5'; OTHERWISE, ROUND TO NEAREST HOUR. E01 E02 E03 E04 E05 E06 E07 E08 E09 E10 E11 E12 E13 I D C O D E IS THE RESPONDENT REPORTING FOR HIM/HERSELF? WHO IS RESPONDING ON BEHALF OF [NAME]? LIST FROM HOUSEHOLD ROSTER How many...",mechanical_access_profile_available_needs_skip_denominator_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm denominator, skip pattern, barrier coding, and person/household aggregation."
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,health_need_and_access,value_profile,com_cd.dta,com_cd51b,,Distance to nearest place where there is a health clinic(Chipatala)?(UNIT),1,204,138,66,3,,1,3,2=km:130; 1=meter:5; 3=mile:3,,,distance_measure_needs_unit_confirmation; unit_variable,conditional_missingness,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,IHS3.Household.Qx.FINAL.pdf,,nearest; place; there; health; clinic; unit,"OT DO TASK, WRITE ZERO; IF LESS THAN 1/2 HOUR, WRITE '0.5'; OTHERWISE, ROUND TO NEAREST HOUR. E01 E02 E03 E04 E05 E06 E07 E08 E09 E10 E11 E12 E13 I D C O D E IS THE RESPONDENT REPORTING FOR HIM/HERSELF? WHO IS RESPONDING ON BEHALF OF [NAME]? LIST FROM HOUSEHOLD ROSTER How many...",mechanical_access_profile_available_needs_skip_denominator_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm denominator, skip pattern, barrier coding, and person/household aggregation."
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,health_need_and_access,value_profile,com_cd.dta,com_cd60a,,Distance to nearest health facility with medical doctor/clinical officer?(NUM),0,204,204,0,55,,0,600,10:18; 4:13; 7:12; 3:12; 5:12; 2:12; 30:9; 6:8; 50:7; 1:7,98,,distance_measure_needs_unit_confirmation,,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,IHS3.Household.Qx.FINAL.pdf,,nearest; health; facility; medical; officer,"OT DO TASK, WRITE ZERO; IF LESS THAN 1/2 HOUR, WRITE '0.5'; OTHERWISE, ROUND TO NEAREST HOUR. E01 E02 E03 E04 E05 E06 E07 E08 E09 E10 E11 E12 E13 I D C O D E IS THE RESPONDENT REPORTING FOR HIM/HERSELF? WHO IS RESPONDING ON BEHALF OF [NAME]? LIST FROM HOUSEHOLD ROSTER How many...",mechanical_access_profile_available_needs_skip_denominator_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm denominator, skip pattern, barrier coding, and person/household aggregation."
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,health_need_and_access,value_profile,com_cd.dta,com_cd60b,,Distance to nearest health facility with medical doctor/clinical officer?(UNIT),1,204,202,2,4,,0,3,2=km:186; 1=meter:12; 3=mile:3; 0:1,,,distance_measure_needs_unit_confirmation; unit_variable,conditional_missingness,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,IHS3.Household.Qx.FINAL.pdf,,nearest; health; facility; medical; officer; unit,"OT DO TASK, WRITE ZERO; IF LESS THAN 1/2 HOUR, WRITE '0.5'; OTHERWISE, ROUND TO NEAREST HOUR. E01 E02 E03 E04 E05 E06 E07 E08 E09 E10 E11 E12 E13 I D C O D E IS THE RESPONDENT REPORTING FOR HIM/HERSELF? WHO IS RESPONDING ON BEHALF OF [NAME]? LIST FROM HOUSEHOLD ROSTER How many...",mechanical_access_profile_available_needs_skip_denominator_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm denominator, skip pattern, barrier coding, and person/household aggregation."
