download_priority_order,queue_role,country,wave,idno,requirement,file_rank,file_id,file_name,file_description,candidate_variable_rows,strong_candidate_variable_rows,top_variable_names,official_metadata_status,raw_value_verification_status
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,survey_timing,4,F36,CSEC3i.NSDstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 3I (Supervision/monitoring of the school during the last 12 months).",1,1,c3iq46a,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,weights_and_design,1,F22,CSEC1.NSDstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 1A (Identification particulars), questions 1 to 6c, and Section 1B (Staff details and survey time), questions 2a to 6f.",8,0,End_health_accountability;GPS_Manual_Health;Health_Visit;Number_Satellites_Health;Reason_Comm_Org_Not_Done;Reason_Edu_Not_Done;Reason_Health_Not_Done;Reason_Road_Inf_Not_Done,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,weights_and_design,2,F70,GSEC1.NSDstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 1A (Household identification particulars).",2,0,reason;year,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,weights_and_design,3,F105,AGSEC2B.NSDstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 2B (Land that the household has access through use rights).",1,0,Weather_Condition,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,weights_and_design,4,F104,AGSEC2A.NSDstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 2A (Current land holdings - first/second visit).",1,0,Weather_Condition,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,climate_geography,1,F100,pov2018_19,Consumption Aggregate,4,4,qurban;regurb;urban;district,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,climate_geography,2,F71,GSEC1,Household Questionnaire Section 1: Household identification particulars,4,4,urban;district_code;s1aq07;regurb,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,climate_geography,3,F101,WSEC1A,Woman Questionnaire Section 1A: Household identification particulars,2,2,urban;regurb,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,climate_geography,4,F1,AGSEC1,Agriculture Questionnaire Section 1: Household identification particulars,2,2,region;urban,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,consumption_or_income,1,F100,pov2018_19,Consumption Aggregate,7,7,cpexp30;fcpexp30;nrrexp30;fnrfxp30;hpline;ctpline;spline,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,consumption_or_income,2,F93,GSEC15B,Household Questionnaire Section 15B: Food and beverage,3,0,CEB03;CEB04;CEB07,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,consumption_or_income,3,F97,GSEC15E,Household Questionnaire Section 15E: Non-consumption expenditure,1,1,CEE02_1,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,consumption_or_income,4,F83,GSEC7_2,"Household Questionnaire Section 7: Source of income, financial decision making, savings, credit, borrowing, and banking in the past 12 months (cont)",1,0,IncomeSource,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,health_need_and_access,1,F43,CSEC4B,Community/Facility Questionnaire Section 4B: Availability of equipment/services at the facility,4,4,s4bq23;s4bq26;s4bq27;s4bq28,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,health_need_and_access,2,F25,CSEC2B,Community/Facility Questionnaire Section 2B: Client satisfaction with health facilities,2,2,s2bq09;s2bq10,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,health_need_and_access,3,F44,CSEC4C,Community/Facility Questionnaire Section 4C: Services offered by this health facility,2,2,healthservice_id;s4cq46,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,health_need_and_access,4,F45,CSEC4D,Community/Facility Questionnaire Section 4D: Common disease reported at health facility,2,2,s4eq61;s4eq61_v2,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,health_need_and_access,5,F52,CSEC4L,Community/Facility Questionnaire Section 4L: Access to water at the health facility,1,1,health_water_id,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,health_need_and_access,6,F46,CSEC4F,Community/Facility Questionnaire Section 4F: Items brought by patients visiting the health facility,1,1,s4fq65,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,household_person_keys,1,F72,GSEC2,Household Questionnaire Section 2: Survey roster,2,2,hhid;t0_hhid,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,household_person_keys,2,F71,GSEC1,Household Questionnaire Section 1: Household identification particulars,1,1,hhid,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,household_person_keys,3,F73,GSEC2B,Household Questionnaire Section 2B: Domestic Tourism,1,1,hhid,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,household_person_keys,4,F74,GSEC4,Household Questionnaire Section 4: Education,1,1,hhid,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,household_person_keys,5,F75,GSEC5,Household Questionnaire Section 5: Health,1,1,hhid,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,household_person_keys,6,F76,GSEC6_1,Household Questionnaire Section 1: Household identification particulars,1,1,hhid,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,household_person_keys,7,F78,GSEC6_3,Household Questionnaire Section 6_3,1,1,hhid,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,household_person_keys,8,F80,GSEC6_5,Household Questionnaire Section 6_5,1,1,hhid,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,oop_health_expenditure,1,F78,GSEC6_3,Household Questionnaire Section 6_3,2,0,t33;t34,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,survey_timing,1,F21,CSEC1B,Community/Facility Questionnaire Section 1B: Staff details and survey times,9,9,s1bq3b_v2;s1bq4b_v2;s1bq2b;s1bq2c;s1bq3a_v2;s1bq3b;s1bq3c;s1bq4a_v2;s1bq4b,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,survey_timing,2,F90,GSEC12_2,Household Questionnaire Section 12: Non-crop farming household enterprises/activities (cont),1,1,t0_entStartYear,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,survey_timing,3,F101,WSEC1A,Woman Questionnaire Section 1A: Household identification particulars,1,1,month,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,survey_timing,4,F71,GSEC1,Household Questionnaire Section 1: Household identification particulars,1,1,month,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,weights_and_design,1,F92,GSEC15A,Household Questionnaire Section 15A: Household consumption expenditure - number of household members present,5,0,CEA01;CEA01A;CEA01B;CEA01C;CEA01D,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,weights_and_design,2,F20,CSEC1A,Community/Facility Questionnaire Section 1A: Identification particulars,2,0,EA_code;t0_EA_code,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,weights_and_design,3,F101,WSEC1A,Woman Questionnaire Section 1A: Household identification particulars,1,0,year,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,weights_and_design,4,F71,GSEC1,Household Questionnaire Section 1: Household identification particulars,1,0,year,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,weights_and_design,5,F81,GSEC6_6,Household Questionnaire Section 6_6,1,0,reason_sampleWoman,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,weights_and_design,6,F90,GSEC12_2,Household Questionnaire Section 12: Non-crop farming household enterprises/activities (cont),1,0,t0_entStartYear,official_public_metadata_file_candidate,not_raw_value_verified
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,weights_and_design,7,F105,WSEC5,Woman Questionnaire Section 5: ANC and unmet need for family planning,1,0,reason_id,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,climate_geography,1,F6,AGSEC2B,Agriculture round - AGSection 2B data,3,3,GPS_Manual;GPS_Not_Captured;Visit_GPS_Parcel,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,climate_geography,2,F83,gsec1,Household round - gsec1 data,4,4,urban;ea;sregion;h1aq5,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,climate_geography,3,F1,AGSEC1,Agriculture round - AGSection 1 data,3,2,urban;sregion;h1aq5,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,climate_geography,4,F114,pov2015_16,Consumption aggregate data,2,2,regurb;urban,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,consumption_or_income,1,F114,pov2015_16,Consumption aggregate data,10,5,cpexp30;nrrexp30;hpline;ctpline;spline;district;equiv;hh;hsize;plinen,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,consumption_or_income,2,F1,AGSEC1,Agriculture round - AGSection 1 data,1,1,interview,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,consumption_or_income,3,F83,gsec1,Household round - gsec1 data,1,1,interview,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,health_need_and_access,1,F109,gsec5,Household round - gsec5 data,4,4,h5q4;h5q5;h5q8;h5q9,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,health_need_and_access,2,F51,CSEC4B_1,Community round - CSection 4B_1 data,3,3,C4BQ23;C4BQ19;C4BQ20,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,health_need_and_access,3,F33,CSEC2B_1,Community round - CSection 2B_1 data,2,2,C2BQ10;C2BQ9,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,health_need_and_access,4,F50,CSEC4A_1,Community round - CSection 4A_1 data,2,2,C4AQ8;C4Q7,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,health_need_and_access,5,F65,CSEC4M,Community round - CSection 4M data,1,1,End_sup_health,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,household_person_keys,1,F120,unps_geovars_2015_16,Anonymized georeferenced dataset.,1,1,HHID,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,household_person_keys,2,F106,gsec2,Household round - gsec2 data,1,1,pid,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,household_person_keys,3,F107,gsec3,Household round - gsec3 data,1,1,pid,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,household_person_keys,4,F108,gsec4,Household round - gsec4 data,1,1,pid,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,household_person_keys,5,F109,gsec5,Household round - gsec5 data,1,1,pid,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,household_person_keys,6,F110,gsec6_1,Household round - gsec6_1 data,1,1,pid,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,household_person_keys,7,F111,gsec6_3,Household round - gsec6_3 data,1,1,pid,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,household_person_keys,8,F112,gsec8,Household round - gsec8 data,1,1,pid,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,oop_health_expenditure,1,F24,AGSEC7B,Agriculture round - AGSection 7B data,2,0,a7bq7c;a7bq8c,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,oop_health_expenditure,2,F109,gsec5,Household round - gsec5 data,1,1,h5q12,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,survey_timing,1,F45,CSEC3I,Community round - CSection 3I data,2,2,C3IQ46A;C3IQ46B,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,survey_timing,2,F65,CSEC4M,Community round - CSection 4M data,2,2,C4MQ111A;C4MQ111B,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,survey_timing,3,F77,CSEC6A_1,Community round - CSection 6A_1 data,1,1,Endtime_Community,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,survey_timing,4,F82,CSEC6F_1,Community round - CSection 6F_1 data,1,1,Endtime_Works,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,survey_timing,5,F100,GSEC16,Household round - GSection 16 data,2,0,h16q02a;h16q2y,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,survey_timing,6,F83,gsec1,Household round - gsec1 data,1,1,month,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,survey_timing,7,F119,WSEC5,Woman round - WSection 5 data,1,1,w5q13a,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,survey_timing,8,F106,gsec2,Household round - gsec2 data,1,0,h2q9c,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,weights_and_design,1,F83,gsec1,Household round - gsec1 data,3,2,ea;h1aq5;year,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,weights_and_design,2,F1,AGSEC1,Agriculture round - AGSection 1 data,4,1,h1aq5;mult;ea;year,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,weights_and_design,3,F30,CSEC1A,Community round - CSection 1A data,4,0,Health_Response;Reason_Comm_Org_Not_Done;Reason_Edu_Not_Done;Reason_Health_Not_Done,official_public_metadata_file_candidate,not_raw_value_verified
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,weights_and_design,4,F106,gsec2,Household round - gsec2 data,1,0,HHMemDead,official_public_metadata_file_candidate,not_raw_value_verified
