threshold_sequence_rank,country,wave,idno,catalog_id,file_id,file_name,file_description,case_quantity,variable_quantity,priority_core_target,current_receipt_status,source_saved_path,post_download_review_action
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F57,HH_SEC_S.NSDstat,"SECTION S: DEATHS IN HOUSEHOLD Deaths within the household, cause of death, duration of illness if applicable, and associated land or asset losses due to inheritance traditions.",5027,20,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F58,HH_SEC_U2.NSDstat,SECTION U2: MODULE FILTER QUESTIONS Screening questions for the agriculture and livestock/fisheries questionnaires.,5010,13,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F59,HH_SEC_V.NSDstat,"SECTION V: ANTHROPOMETRY Anthropometric information of all household members able and willing to participate, including height, weight, and upper arm circumference measurements.",25412,12,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F60,LF_NETWORK.NSDstat,"SECTION NETWORK Throughout the various sections of the agricultural questionnaire, there are questions that refer to persons outside the household that are involved in the agricultural process. Examples include landlords, suppliers of inputs, harvest purchasers, outgrower partners, etc.. The network roster file contains the location and category of each of these persons.",2771,6,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F61,LF_SEC_01.NSDstat,"SECTION 01: HOUSEHOLD ROSTER Key roster information only, including name, age, sex of household members as well as which member is the key respondent for the agricultural questionnaire.",14042,7,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F62,LF_SEC_02.NSDstat,"SECTION 02: LIVESTOCK STOCK For 16 animal categories, thissection asks questions about the last 12 months on topics related to ownership, purchases, gifts received, diseases and animals lost because of them, thefts, sales and associated earnings, slaughtering and associated earning.",34609,45,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F63,LF_SEC_03.NSDstat,"SECTION 03: ANIMAL HEALTH Detailed information on the health of animals in the last 12 months related to diseases affecting the animals, vaccinations provided, de-worming treatments, preventative and treatment measures taken against tick borne diseases, and associated spending for any preventative and treatment measures.",12979,24,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F64,LF_SEC_04.NSDstat,"SECTION 04: FEED, WATER, HOUSING, BREEDING This section asks about fodder and water costs for the animals, type of housing used for the animals, and breeding strategies used by the household.",12979,42,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F65,LF_SEC_05.NSDstat,"SECTION 05: LIVESTOCK LABOUR This section gathers information about the household members responsible for activities associated with upkeep of animals, the months in which the household hired help (if any) to assist in the upkeep of animals, and any associated costs with hired labor.",12979,25,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F66,LF_SEC_06.NSDstat,"SECTION 6: MILK This section asks about characteristics of milk production by the animals and the amount of milk produced that were consumed by the household, sold, or processed in the last 12 months.",12979,20,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F67,LF_SEC_07.NSDstat,"SECTION 7: ANIMAL POWER AND DUNG Detailed information related to amount of dung produced by the animals, characteristics of the use of the dung, associated earnings from any sales of dung, and use of animals for transport or ploughing.",12979,11,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F68,LF_SEC_08.NSDstat,"SECTION 8: OTHER LIVESTOCK PRODUCTS Information is collected on livestock by-products, including the quantity produced, the quantity sold, value of sold goods, buyers of by product sold.",8653,15,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F69,LF_SEC_09.NSDstat,"SECTION 9: FISHERY – HOUSEHOLD LABOUR For members that are listed as being involved in fishing in the last 12 months, questions on time spent fishing, time spent processing and time spent trading are recorded by number of weeks, days per week and hours per day.",302,12,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F70,LF_SEC_10.NSDstat,"SECTION 10: FISHERY – HIRED LABOUR For hired labor, the number of fishing men, women and children and associated time investment is collected in addition to information on wages, share of boat catch and share of boat revenue.",100,20,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F71,LF_SEC_11A.NSDstat,"SECTION 11A: FISHING INPUTS Focuses on fishing input/gear and boats/engines used by any member of the household in the last 12 months and includes questions on the number of fishing gears operated, owned, purchased, rented and associated rental value for purchase.",3404,12,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F72,LF_SEC_11B.NSDstat,"SECTION 11B: OTHER INPUTS Information on all other costs associated with purchases during the last 12 months such as taxes, licenses, auction fees, wicks, rent for storage, transportation, buoys, thread for net sewing, beeswax/sealant, lubricant and chicken wire. The associated costs and units consumed are also included for each of these categories.",3162,7,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F73,LF_SEC_12.NSDstat,"SECTION 12: FISHERIES OUTPUT Information on the output of fishing activities in the last 12 months, including questions related to type of fish caught, area fished in, quantity caught, fish processing mechanisms, sales and in-house consumption. Approximately 19% of households indicate having caught another type of fish than those on the list.",458,43,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F74,LF_SEC_13A.NSDstat,"SECTION 13A: FISH TRADING Detailed information on purchases and sales of fish by the household, including questions on type of fish sold, average sales per week, and quantity of fish purchased from other sources.",387,21,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F75,LF_SEC_13B.NSDstat,"SECTION 13B: FISH TRADING Costs associated with the fish trading are collected in this section, including amount spent by household on hired labour, transport, packaging, ice, and taxes.",928,6,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F76,LF_SEC_A.NSDstat,"SECTION A: HOUSEHOLD IDENTIFICATION / SURVEY STAFF DETAILS Household location variables, unique within panel round household identification variables, date and time of interview, analytic weights, cluster identification, sampling strata identification, enumerator identification, supervisor identification, and data entry clerk identification.",2298,31,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F77,HouseholdGeovars_Y3.NSDstat,Household Geo Variables,4988,50,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F78,NPSY3.PANEL.KEY.NSDstat,,27889,7,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F79,PlotGeovars_Y3.NSDstat,Plot Geo Variables,5453,6,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F80,Y3_weights.NSDstat,Weights,5010,2,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
