download_priority_order,queue_role,country,wave,idno,file_id,expected_file_name,expected_file_key,file_description,priority_core_target,official_file_match_status,matched_local_locations,matched_source_types
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F51,CSEC4l.NSDstat,csec4l.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4L (Access to water at the health facility).",1,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F52,CSEC4m.NSDstat,csec4m.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4M (Factors limiting provision of health services).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F53,CSEC4n.NSDstat,csec4n.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4N (Supervision/ monitoring of health facility).",1,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F54,CSEC4o.NSDstat,csec4o.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4O (Village health teams).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F55,CSEC4p.NSDstat,csec4p.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4P (Staffing at the facility), questions 115 to 116b.",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F56,CSEC4p_B.NSDstat,csec4p_b.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4P (Staffing at the facility), questions 117 to 123.",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F57,CSEC4q.NSDstat,csec4q.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4Q.",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F58,CSEC4r.NSDstat,csec4r.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4R (Accountability in the health facility).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F59,CSEC5_1.NSDstat,csec5_1.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 5 (Works and transport).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F60,CSEC5a.NSDstat,csec5a.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 5A (Infrastructure (roads/bridges/culverts) availability and condition).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F61,CSEC5b.NSDstat,csec5b.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 5B (Maintenance and repair of infrastructure).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F62,CSEC5c.NSDstat,csec5c.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 5C (Funding for maintenance of roads/bridges/culverts).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F63,CSEC5d.NSDstat,csec5d.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 5D (Constrains faced in the maintenance and repairs of roads).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F64,CSEC5e.NSDstat,csec5e.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 5E (Accountability in the sub county and rating of overall performance of the sub county adiministration).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F65,CSEC6a.NSDstat,csec6a.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 6A (Community characteristics).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F66,CSEC6b.NSDstat,csec6b.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 6B (Community groups).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F67,CSEC6c.NSDstat,csec6c.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 6C (NGOs in the community).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F68,CSEC6d.NSDstat,csec6d.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 6D (Community needs, actions and achievements).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F69,CSEC6e.NSDstat,csec6e.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 6E (Communal resource management).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F70,GSEC1.NSDstat,gsec1.nsdstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 1A (Household identification particulars).",1,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F71,GSEC2.NSDstat,gsec2.nsdstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 2 (Household roster).",1,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F72,GSEC3.NSDstat,gsec3.nsdstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 3 (General information on household members).",1,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F73,GSEC4.NSDstat,gsec4.nsdstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 4 (Education (all persons 5 years and above)).",1,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F74,GSEC5.NSDstat,gsec5.nsdstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 5 (Health).",1,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F75,GSEC6A.NSDstat,gsec6a.nsdstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 6 (Child nutrition and health (for all children 0-59 months old)), questions 1 to 17, 19 to 22, and 24 to 29.",1,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F76,GSEC6B.NSDstat,gsec6b.nsdstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 6 (Child nutrition and health (for all children 0-59 months old)), question 18.",1,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F77,GSEC6C.NSDstat,gsec6c.nsdstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 6 (Child nutrition and health (for all children 0-59 months old)), question 23.",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F78,GSEC8.NSDstat,gsec8.nsdstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 8 (Labour force status (for all household members 5 years and above)).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F79,GSEC9A.NSDstat,gsec9a.nsdstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 9 (Housing conditions, water and sanitation).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F80,GSEC9B.NSDstat,gsec9b.nsdstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 9 (Housing conditions, water and sanitation), questions 14a and 14b.",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F81,GSEC10A.NSDstat,gsec10a.nsdstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 10 (Energy use), questions 1 to 7 and 9 to 12.",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F82,GSEC10B.NSDstat,gsec10b.nsdstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 10 (Energy use), question 8.",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F103,HH_SEC10_2.NSDstat,hh_sec10_2.nsdstat,"cwest data collected using UNPS 2011-12 Household Questionnaire, Section 10 (Energy use), question 8 (this is now a new section in cwest)",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F83,GSEC10C.NSDstat,gsec10c.nsdstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 10 (Energy use), questions 13 to 17.",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F84,GSEC11.NSDstat,gsec11.nsdstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 11 (Other household income in the past 12 months).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F85,GSEC12.NSDstat,gsec12.nsdstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 12 (Non-agricultural household enterprises/ activities).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F86,GSEC14.NSDstat,gsec14.nsdstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 14 (Household assets).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F87,GSEC15B.NSDstat,gsec15b.nsdstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 15 (Household consumption expenditure, part a), questions 1 to 15.",1,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F88,GSEC15BB.NSDstat,gsec15bb.nsdstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 15 (Household consumption expenditure, part b - food fortification), questions 14 to 19.",1,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F89,GSEC15C.NSDstat,gsec15c.nsdstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 15 (Household consumption expenditure, part c - non-durable goods and frequently puchased services (during the last 30 days)), questions 2 to 10.",1,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F90,GSEC15D.NSDstat,gsec15d.nsdstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 15 (Household consumption expenditure, part d - semi-durable goods and durable goods and service (during the last 365 days)), questions 2 to 10.",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F91,GSEC16.NSDstat,gsec16.nsdstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 16 (Shocks and coping strategies).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F92,GSEC17A.NSDstat,gsec17a.nsdstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 17 (Welfare and food security), questions 1 to 9.",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F93,GSEC17B.NSDstat,gsec17b.nsdstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 17 (Welfare and food security), question 10.",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F94,GSEC17C.NSDstat,gsec17c.nsdstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 17 (Welfare and food security), question 11",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F95,GSEC18.NSDstat,gsec18.nsdstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 18 (Transport services and road infrastructure), questions 1 to 6.",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F96,GSEC18A.NSDstat,gsec18a.nsdstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 18 (Transport services and road infrastructure), questions 7 and 8.",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F97,GSEC18B.NSDstat,gsec18b.nsdstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 18 (Transport services and road infrastructure), questions 9 to 11.",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F99,WSEC2A.NSDstat,wsec2a.nsdstat,"Data collected using UNPS 2011-12 Woman Questionnaire, Section 2A (Contraception), questions 1 to 5.",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F100,WSEC2B_1.NSDstat,wsec2b_1.nsdstat,"Data collected using UNPS 2011-12 Woman Questionnaire, Section 2AB (Birth history), questions 1 to 4, 7, 8, 10, 11 and 12.",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F101,WSEC2B_2.NSDstat,wsec2b_2.nsdstat,"Data collected using UNPS 2011-12 Woman Questionnaire, Section 2B (Birth history), question 9.",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F102,UNPS 2011-12 Consumption Aggregate.NSDstat,unps 2011-12 consumption aggregate.nsdstat,Consumption Aggregates for UNPS 2011-12,1,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F1,AGSEC1,agsec1,Agriculture Questionnaire Section 1: Household identification particulars,1,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F2,AGSEC2A,agsec2a,Agriculture Questionnaire Section 2A: Current land holdings - second/first visit,0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F3,AGSEC2B,agsec2b,Agriculture Questionnaire Section 2B: Land that the household has access through use rights,0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F4,AGSEC3A,agsec3a,Agriculture Questionnaire Section 3A: Agricultural and labor inputs - first visit,0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F5,AGSEC3B,agsec3b,Agriculture Questionnaire Section 3B: Agricultural and labor inputs - second visit,0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F6,AGSEC4A,agsec4a,Agriculture Questionnaire Section 4A: Crops grown and types of seeds used - first visit,0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F7,AGSEC4B,agsec4b,Agriculture Questionnaire Section 4B: Crops grown and types of seeds used - second visit (cont.),0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F8,AGSEC5A,agsec5a,Agriculture Questionnaire Section 5A: Quantification of production - first visit,0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F9,AGSEC5B,agsec5b,Agriculture Questionnaire Section 5B: Quantification of production - second visit,0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F10,AGSEC6A,agsec6a,Agriculture Questionnaire Section 6A: Cattle and pack animals,0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F11,AGSEC6B,agsec6b,Agriculture Questionnaire Section 6B: Small animals,0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F12,AGSEC6C,agsec6c,Agriculture Questionnaire Section 6C: Poultry & others,0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F13,AGSEC8A,agsec8a,Agriculture Questionnaire Section 8A: Livestock production - meat,0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F14,AGSEC8B,agsec8b,Agriculture Questionnaire Section 8B: Livestock production - milk,0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F15,AGSEC8C,agsec8c,Agriculture Questionnaire Section 8C: Livestock production - eggs,0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F16,AGSEC9A,agsec9a,Agriculture Questionnaire Section 9: Extension services,0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F17,AGSEC9B,agsec9b,Agriculture Questionnaire Section 9: Extension services (cont),0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F18,AGSEC10,agsec10,Agriculture Questionnaire Section 10: Farm implements and machinery,0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F19,AGSEC11,agsec11,Agriculture Questionnaire Section 11: Animal power,0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F20,CSEC1A,csec1a,Community/Facility Questionnaire Section 1A: Identification particulars,1,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F21,CSEC1B,csec1b,Community/Facility Questionnaire Section 1B: Staff details and survey times,1,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F22,CSEC1C,csec1c,Community/Facility Questionnaire Section 1C: Roster of informants,0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F23,CSEC2,csec2,Community/Facility Questionnaire Section 2: Service Availability in LC1,0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F24,CSEC2A,csec2a,Community/Facility Questionnaire Section 2A: Land use planning and other land related issues,0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F25,CSEC2B,csec2b,Community/Facility Questionnaire Section 2B: Client satisfaction with health facilities,1,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F26,CSEC2C,csec2c,Community/Facility Questionnaire Section 2C: Water and sanitation,0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F27,CSEC2C_0,csec2c_0,Community/Facility Questionnaire Section 2C: Water and sanitation,0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F28,CSEC3A,csec3a,Community/Facility Questionnaire Section 3.0: Education (primary education),0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F29,CSEC3B,csec3b,Community/Facility Questionnaire Section 3A: Availability of facilities at the school,0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F30,CSEC3C,csec3c,Community/Facility Questionnaire Section 3B: Condition of toilet facilities,0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F31,CSEC3D,csec3d,Community/Facility Questionnaire Section 3C: Water facilities at the school,0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F32,CSEC3E,csec3e,Community/Facility Questionnaire Section 3D: Payment for services by parents/guardians at the school,0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F33,CSEC3F,csec3f,Community/Facility Questionnaire Section 3E: Academic performance of the pupils in PLE,0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F34,CSEC3G,csec3g,Community/Facility Questionnaire Section 3F: Incidence of leaving school pre-maturely,0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F35,CSEC3H,csec3h,Community/Facility Questionnaire Section 3G: School meetings,0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F36,CSEC3I,csec3i,Community/Facility Questionnaire Section 3H: Staffing position of the school,0,missing_expected_official_file,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,F37,CSEC3J,csec3j,Community/Facility Questionnaire Section 3I: Supervision/monitoring of the school during the last 12 months,0,missing_expected_official_file,,
