acquisition_batch_rank,batch_role,country,wave,idno,catalog_id,fid,metadata_file_name,metadata_file_description,cases,variable_count,unit_guess,module_guess,source_url,priority_core_target,current_receipt_status,download_review_action
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F14,S08,The file contains data for Section 8. Health of the NLSS III (2010/11) questionnaire.,34815,64,community/geography,health,https://microdata.worldbank.org/catalog/1000/data-dictionary/F14?file_name=S08,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F15,S09A,The file contains data for Part A. Maternity History of Section 9. Marriage and Maternity History of the NLSS III (2010/11) questionnaire.,18860,20,unknown,other,https://microdata.worldbank.org/catalog/1000/data-dictionary/F15?file_name=S09A,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F16,S09B,The file contains data for Part B. Pre- and Post-Natal Care of Section 9. Marriage and Maternity History of the NLSS III (2010/11) questionnaire.,1875,20,unknown,other,https://microdata.worldbank.org/catalog/1000/data-dictionary/F16?file_name=S09B,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F17,S09C,The file contains data for Part C. Family Planning of Section 9. Marriage and Maternity History,34807,18,unknown,other,https://microdata.worldbank.org/catalog/1000/data-dictionary/F17?file_name=S09C,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F18,S09D,The file contains data for Part D. Household Decisions of Section 9. Marriage and Maternity History of the NLSS III (2010/11) questionnaire.,99135,9,household,other,https://microdata.worldbank.org/catalog/1000/data-dictionary/F18?file_name=S09D,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F19,S10A,The file contains data for Part A. Time Use of Section 10. Jobs and Time Use of the NLSS III (2010/11) questionnaire.,34815,20,unknown,other,https://microdata.worldbank.org/catalog/1000/data-dictionary/F19?file_name=S10A,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F20,S10B,The file contains data for Part B. Jobs during the past 12 Months of Section 10. Jobs and Time Use of the NLSS III (2010/11) questionnaire.,39665,32,unknown,other,https://microdata.worldbank.org/catalog/1000/data-dictionary/F20?file_name=S10B,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F21,S11,The file contains data for Section 11. Unemployment/ Under-employment of the NLSS III (2010/11) questionnaire.,34815,13,unknown,other,https://microdata.worldbank.org/catalog/1000/data-dictionary/F21?file_name=S11,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F22,S12,The file contains data for Section 12. Wage Jobs of the NLSS III (2010/11) questionnaire.,7950,38,unknown,other,https://microdata.worldbank.org/catalog/1000/data-dictionary/F22?file_name=S12,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F23,S13A1,The file contains data for Part A1. Landholding - Land Owned of Section 13. Farming and Livestock of the NLSS III (2010/11) questionnaire.,16456,31,agriculture/plot,other,https://microdata.worldbank.org/catalog/1000/data-dictionary/F23?file_name=S13A1,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F24,S13A2,The file contains data for Part A2. Landholding - Land Sharecropped/ Rented/ Mortgaged-in of Section 13. Farming and Livestock of the NLSS III (2010/11) questionnaire.,2414,25,agriculture/plot,agriculture,https://microdata.worldbank.org/catalog/1000/data-dictionary/F24?file_name=S13A2,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F25,S13B,The file contains data for Part B. Production and Uses of Section 13. Farming and Livestock of the NLSS III (2010/11) questionnaire.,51983,16,agriculture/plot,other,https://microdata.worldbank.org/catalog/1000/data-dictionary/F25?file_name=S13B,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F26,S13C1,The file contains data for Part C1. Expenditures on Seeds and Young Plants of Section 13. Farming and Livestock of the NLSS III (2010/11) questionnaire.,7254,10,agriculture/plot,consumption/welfare,https://microdata.worldbank.org/catalog/1000/data-dictionary/F26?file_name=S13C1,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F27,S13C2,The file contains data for Part C2. Expenditures on Fertilizers and Insecticides,21792,12,unknown,consumption/welfare,https://microdata.worldbank.org/catalog/1000/data-dictionary/F27?file_name=S13C2,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F28,S13C3,The file contains data for Part C3. Expenditures on Agricultural Products - Hiring Labour of Section 13. Farming and Livestock of the NLSS III (2010/11) questionnaire.,4258,18,agriculture/plot,consumption/welfare,https://microdata.worldbank.org/catalog/1000/data-dictionary/F28?file_name=S13C3,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F29,S13D1,The file contains data for Part D1. Agriculture - Earnings/ Expenditures (Revenues) of Section 13. Farming and Livestock of the NLSS III (2010/11) questionnaire.,35323,7,community/geography,consumption/welfare,https://microdata.worldbank.org/catalog/1000/data-dictionary/F29?file_name=S13D1,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F30,S13D2,The file contains data for Part D2. Agriculture - Earnings/ Expenditures (Expenditures) of Section 13. Farming and Livestock of the NLSS III (2010/11) questionnaire.,75705,7,community/geography,consumption/welfare,https://microdata.worldbank.org/catalog/1000/data-dictionary/F30?file_name=S13D2,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F31,S13E1,The file contains data for Part E1. Livestock - Ownership and Related Expenses (Q13.66 to Q13.70) of Section 13. Farming and Livestock of the NLSS III (2010/11) questionnaire.,45810,15,agriculture/plot,other,https://microdata.worldbank.org/catalog/1000/data-dictionary/F31?file_name=S13E1,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F32,S13E2,The file contains data for Part E2. Livestock - Ownership and Related Expenses (Income) of Section 13. Farming and Livestock of the NLSS III (2010/11) questionnaire.,40720,7,agriculture/plot,other,https://microdata.worldbank.org/catalog/1000/data-dictionary/F32?file_name=S13E2,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F33,S13E3,The file contains data for Part E3. Livestock - Ownership and Related Expenses (Expenditures) of Section 13. Farming and Livestock of the NLSS III (2010/11) questionnaire.,20360,7,agriculture/plot,consumption/welfare,https://microdata.worldbank.org/catalog/1000/data-dictionary/F33?file_name=S13E3,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F34,S13F,The file contains data for Part F. Ownership of Farming Assets and Extension Services of Section 13. Farming and Livestock of the NLSS III (2010/11) questionnaire.,47727,13,agriculture/plot,other,https://microdata.worldbank.org/catalog/1000/data-dictionary/F34?file_name=S13F,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F35,S14,This data file of the Nepal Living Standards Survey (NLSS) III contains information collected through Section 14 - Non-agriculture enterprises/activities of the questionnaire. The Section is divided into: Part A - General characteristics Part B - Income from enterprises,3068,42,agriculture/plot,agriculture,https://microdata.worldbank.org/catalog/1000/data-dictionary/F35?file_name=S14,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F36,S15A,The file contains data for Part A. Borrowing and Outstanding Loans of Section 15. Credit and Savings of the NLSS III (2010/11) questionnaire.,6886,21,unknown,other,https://microdata.worldbank.org/catalog/1000/data-dictionary/F36?file_name=S15A,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F37,S15B,The file contains data for Part B. Lending and Outstanding Loans of Section 15. Credit and Savings of the NLSS III (2010/11) questionnaire.,1120,20,unknown,other,https://microdata.worldbank.org/catalog/1000/data-dictionary/F37?file_name=S15B,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F38,S15C,The file contains data for Part C. Other Assets of Section 15. Credit and Savings of the NLSS III (2010/11) questionnaire.,7180,16,unknown,other,https://microdata.worldbank.org/catalog/1000/data-dictionary/F38?file_name=S15C,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
