download_priority_order,queue_role,country,wave,idno,survey_name,requirement,requirement_role,file_rank,file_name,file_description,candidate_variable_rows,strong_candidate_variable_rows,top_variable_names,required_checks,raw_package_status,archive_preflight_status,current_file_verification_status,fill_file_present_direct_or_archive,fill_file_readable,fill_schema_extracted,fill_required_variables_found,fill_documentation_crosschecked,fill_accept_file_for_requirement,review_notes
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,health_need_and_access,access_outcome_gate,4,CSEC4D,Community/Facility Questionnaire Section 4D: Common disease reported at health facility,2,2,s4eq61;s4eq61_v2,confirm illness/need denominator; care sought; care not sought; cost/distance/supply barriers; skip pattern; person vs household level,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,health_need_and_access,access_outcome_gate,5,CSEC4L,Community/Facility Questionnaire Section 4L: Access to water at the health facility,1,1,health_water_id,confirm illness/need denominator; care sought; care not sought; cost/distance/supply barriers; skip pattern; person vs household level,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,health_need_and_access,access_outcome_gate,6,CSEC4F,Community/Facility Questionnaire Section 4F: Items brought by patients visiting the health facility,1,1,s4fq65,confirm illness/need denominator; care sought; care not sought; cost/distance/supply barriers; skip pattern; person vs household level,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,household_person_keys,merge_key_gate,1,GSEC2,Household Questionnaire Section 2: Survey roster,2,2,hhid;t0_hhid,confirm household/person IDs; module key cardinality; duplicate keys; household-person join path; panel/wave IDs where relevant,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,household_person_keys,merge_key_gate,2,GSEC1,Household Questionnaire Section 1: Household identification particulars,1,1,hhid,confirm household/person IDs; module key cardinality; duplicate keys; household-person join path; panel/wave IDs where relevant,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,household_person_keys,merge_key_gate,3,GSEC2B,Household Questionnaire Section 2B: Domestic Tourism,1,1,hhid,confirm household/person IDs; module key cardinality; duplicate keys; household-person join path; panel/wave IDs where relevant,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,household_person_keys,merge_key_gate,4,GSEC4,Household Questionnaire Section 4: Education,1,1,hhid,confirm household/person IDs; module key cardinality; duplicate keys; household-person join path; panel/wave IDs where relevant,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,household_person_keys,merge_key_gate,5,GSEC5,Household Questionnaire Section 5: Health,1,1,hhid,confirm household/person IDs; module key cardinality; duplicate keys; household-person join path; panel/wave IDs where relevant,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,household_person_keys,merge_key_gate,6,GSEC6_1,Household Questionnaire Section 1: Household identification particulars,1,1,hhid,confirm household/person IDs; module key cardinality; duplicate keys; household-person join path; panel/wave IDs where relevant,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,household_person_keys,merge_key_gate,7,GSEC6_3,Household Questionnaire Section 6_3,1,1,hhid,confirm household/person IDs; module key cardinality; duplicate keys; household-person join path; panel/wave IDs where relevant,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,household_person_keys,merge_key_gate,8,GSEC6_5,Household Questionnaire Section 6_5,1,1,hhid,confirm household/person IDs; module key cardinality; duplicate keys; household-person join path; panel/wave IDs where relevant,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,oop_health_expenditure,financial_outcome_gate,1,GSEC6_3,Household Questionnaire Section 6_3,2,0,t33;t34,confirm OOP health expenditure variables; payer scope; service/drug categories; recall periods; zero vs missing; aggregation policy,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,survey_timing,climate_timing_gate,1,CSEC1B,Community/Facility Questionnaire Section 1B: Staff details and survey times,9,9,s1bq3b_v2;s1bq4b_v2;s1bq2b;s1bq2c;s1bq3a_v2;s1bq3b;s1bq3c;s1bq4a_v2;s1bq4b,confirm interview date/month/year or fieldwork window; visit/season module; valid ranges; missing dates; usable lag-window anchor,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,survey_timing,climate_timing_gate,2,GSEC12_2,Household Questionnaire Section 12: Non-crop farming household enterprises/activities (cont),1,1,t0_entStartYear,confirm interview date/month/year or fieldwork window; visit/season module; valid ranges; missing dates; usable lag-window anchor,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,survey_timing,climate_timing_gate,3,WSEC1A,Woman Questionnaire Section 1A: Household identification particulars,1,1,month,confirm interview date/month/year or fieldwork window; visit/season module; valid ranges; missing dates; usable lag-window anchor,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,survey_timing,climate_timing_gate,4,GSEC1,Household Questionnaire Section 1: Household identification particulars,1,1,month,confirm interview date/month/year or fieldwork window; visit/season module; valid ranges; missing dates; usable lag-window anchor,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,weights_and_design,survey_design_gate,1,GSEC15A,Household Questionnaire Section 15A: Household consumption expenditure - number of household members present,5,0,CEA01;CEA01A;CEA01B;CEA01C;CEA01D,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,weights_and_design,survey_design_gate,2,CSEC1A,Community/Facility Questionnaire Section 1A: Identification particulars,2,0,EA_code;t0_EA_code,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,weights_and_design,survey_design_gate,3,WSEC1A,Woman Questionnaire Section 1A: Household identification particulars,1,0,year,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,weights_and_design,survey_design_gate,4,GSEC1,Household Questionnaire Section 1: Household identification particulars,1,0,year,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,weights_and_design,survey_design_gate,5,GSEC6_6,Household Questionnaire Section 6_6,1,0,reason_sampleWoman,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,weights_and_design,survey_design_gate,6,GSEC12_2,Household Questionnaire Section 12: Non-crop farming household enterprises/activities (cont),1,0,t0_entStartYear,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,weights_and_design,survey_design_gate,7,WSEC5,Woman Questionnaire Section 5: ANC and unmet need for family planning,1,0,reason_id,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,National Panel Survey 2015-2016,climate_geography,climate_geography_gate,1,AGSEC2B,Agriculture round - AGSection 2B data,3,3,GPS_Manual;GPS_Not_Captured;Visit_GPS_Parcel,confirm GPS/cluster/EA/admin variables; coordinate quality; displacement/suppression; admin codes; rural/urban; boundary crosswalk path,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,National Panel Survey 2015-2016,climate_geography,climate_geography_gate,2,gsec1,Household round - gsec1 data,4,4,urban;ea;sregion;h1aq5,confirm GPS/cluster/EA/admin variables; coordinate quality; displacement/suppression; admin codes; rural/urban; boundary crosswalk path,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,National Panel Survey 2015-2016,climate_geography,climate_geography_gate,3,AGSEC1,Agriculture round - AGSection 1 data,3,2,urban;sregion;h1aq5,confirm GPS/cluster/EA/admin variables; coordinate quality; displacement/suppression; admin codes; rural/urban; boundary crosswalk path,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,National Panel Survey 2015-2016,climate_geography,climate_geography_gate,4,pov2015_16,Consumption aggregate data,2,2,regurb;urban,confirm GPS/cluster/EA/admin variables; coordinate quality; displacement/suppression; admin codes; rural/urban; boundary crosswalk path,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,National Panel Survey 2015-2016,consumption_or_income,financial_denominator_gate,1,pov2015_16,Consumption aggregate data,10,5,cpexp30;nrrexp30;hpline;ctpline;spline;district;equiv;hh;hsize;plinen,confirm total consumption or income aggregate; currency; period; household level; zero/missing semantics; survey-team aggregate preference,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,National Panel Survey 2015-2016,consumption_or_income,financial_denominator_gate,2,AGSEC1,Agriculture round - AGSection 1 data,1,1,interview,confirm total consumption or income aggregate; currency; period; household level; zero/missing semantics; survey-team aggregate preference,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,National Panel Survey 2015-2016,consumption_or_income,financial_denominator_gate,3,gsec1,Household round - gsec1 data,1,1,interview,confirm total consumption or income aggregate; currency; period; household level; zero/missing semantics; survey-team aggregate preference,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,National Panel Survey 2015-2016,health_need_and_access,access_outcome_gate,1,gsec5,Household round - gsec5 data,4,4,h5q4;h5q5;h5q8;h5q9,confirm illness/need denominator; care sought; care not sought; cost/distance/supply barriers; skip pattern; person vs household level,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,National Panel Survey 2015-2016,health_need_and_access,access_outcome_gate,2,CSEC4B_1,Community round - CSection 4B_1 data,3,3,C4BQ23;C4BQ19;C4BQ20,confirm illness/need denominator; care sought; care not sought; cost/distance/supply barriers; skip pattern; person vs household level,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
