acquisition_batch_rank,batch_role,country,wave,idno,catalog_id,metadata_file_name,metadata_file_description,cases,variable_count,unit_guess,module_guess,priority_core_target,current_receipt_status,expected_local_name_patterns,download_review_action
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC032,"Part M: Adequacy of Income, from the questionnaire Jamaica Survey of Living Conditions 1997",2017,4,unknown,other,0,not_received_no_original_raw_package,REC032;REC032.*;REC032.dta;REC032.sav;REC032.por;REC032.sas7bdat;REC032.xpt;REC032.csv;*REC032*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC033,"Part M: Adequacy of Income, from the questionnaire Jamaica Survey of Living Conditions 1997",1261,12,unknown,other,0,not_received_no_original_raw_package,REC033;REC033.*;REC033.dta;REC033.sav;REC033.por;REC033.sas7bdat;REC033.xpt;REC033.csv;*REC033*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC034,"Part M: Adequacy of Income, from the questionnaire Jamaica Survey of Living Conditions 1997",38,4,unknown,other,0,not_received_no_original_raw_package,REC034;REC034.*;REC034.dta;REC034.sav;REC034.por;REC034.sas7bdat;REC034.xpt;REC034.csv;*REC034*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC035,"Part N: Savings, from the questionnaire Jamaica Survey of Living Conditions 1997",4881,7,unknown,other,0,not_received_no_original_raw_package,REC035;REC035.*;REC035.dta;REC035.sav;REC035.por;REC035.sas7bdat;REC035.xpt;REC035.csv;*REC035*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC036,"Part N: Savings, from the questionnaire Jamaica Survey of Living Conditions 1997",1976,34,unknown,other,0,not_received_no_original_raw_package,REC036;REC036.*;REC036.dta;REC036.sav;REC036.por;REC036.sas7bdat;REC036.xpt;REC036.csv;*REC036*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC037,"Part N: Savings, from the questionnaire Jamaica Survey of Living Conditions 1997",2463,8,unknown,other,0,not_received_no_original_raw_package,REC037;REC037.*;REC037.dta;REC037.sav;REC037.por;REC037.sas7bdat;REC037.xpt;REC037.csv;*REC037*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC038,"Part N: Savings, from the questionnaire Jamaica Survey of Living Conditions 1997",2001,24,unknown,other,0,not_received_no_original_raw_package,REC038;REC038.*;REC038.dta;REC038.sav;REC038.por;REC038.sas7bdat;REC038.xpt;REC038.csv;*REC038*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC039,"Part N: Savings, from the questionnaire Jamaica Survey of Living Conditions 1997",1021,7,unknown,other,0,not_received_no_original_raw_package,REC039;REC039.*;REC039.dta;REC039.sav;REC039.por;REC039.sas7bdat;REC039.xpt;REC039.csv;*REC039*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC040,"Part O: Money Borrowed, from the questionnaire Jamaica Survey of Living Conditions 1997",2004,3,unknown,other,0,not_received_no_original_raw_package,REC040;REC040.*;REC040.dta;REC040.sav;REC040.por;REC040.sas7bdat;REC040.xpt;REC040.csv;*REC040*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC041,"Part O: Money Borrowed, from the questionnaire Jamaica Survey of Living Conditions 1997",222,10,unknown,other,0,not_received_no_original_raw_package,REC041;REC041.*;REC041.dta;REC041.sav;REC041.por;REC041.sas7bdat;REC041.xpt;REC041.csv;*REC041*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC043,"Part O: Money Borrowed, from the questionnaire Jamaica Survey of Living Conditions 1997",24,13,unknown,other,0,not_received_no_original_raw_package,REC043;REC043.*;REC043.dta;REC043.sav;REC043.por;REC043.sas7bdat;REC043.xpt;REC043.csv;*REC043*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC044,"Part P: Money Lent, from the questionnaire Jamaica Survey of Living Conditions 1997",1982,3,unknown,other,0,not_received_no_original_raw_package,REC044;REC044.*;REC044.dta;REC044.sav;REC044.por;REC044.sas7bdat;REC044.xpt;REC044.csv;*REC044*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC045,"Part P: Money Lent, from the questionnaire Jamaica Survey of Living Conditions 1997",123,7,unknown,other,0,not_received_no_original_raw_package,REC045;REC045.*;REC045.dta;REC045.sav;REC045.por;REC045.sas7bdat;REC045.xpt;REC045.csv;*REC045*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC046,"Part R: Principal Earner's Occupation/Employment Status, from the questionnaire Jamaica Survey of Living Conditions 1997",2011,6,community/geography,geography,0,not_received_no_original_raw_package,REC046;REC046.*;REC046.dta;REC046.sav;REC046.por;REC046.sas7bdat;REC046.xpt;REC046.csv;*REC046*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC047,Household Roster for Round 11 from the questionnaire Jamaica Survey of Living Conditions 1997,7434,15,household,demographics/roster,0,not_received_no_original_raw_package,REC047;REC047.*;REC047.dta;REC047.sav;REC047.por;REC047.sas7bdat;REC047.xpt;REC047.csv;*REC047*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,ANNUAL,JSLC Constructed Dataset 1997,2020,31,unknown,other,1,not_received_no_original_raw_package,ANNUAL;ANNUAL.*;ANNUAL.dta;ANNUAL.sav;ANNUAL.por;ANNUAL.sas7bdat;ANNUAL.xpt;ANNUAL.csv;*ANNUAL*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,EDTOTALS,JSLC Constructed Dataset 1997,160,16,unknown,other,1,not_received_no_original_raw_package,EDTOTALS;EDTOTALS.*;EDTOTALS.dta;EDTOTALS.sav;EDTOTALS.por;EDTOTALS.sas7bdat;EDTOTALS.xpt;EDTOTALS.csv;*EDTOTALS*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,EXP97,JSLC Constructed Dataset 1997,2020,22,unknown,other,1,not_received_no_original_raw_package,EXP97;EXP97.*;EXP97.dta;EXP97.sav;EXP97.por;EXP97.sas7bdat;EXP97.xpt;EXP97.csv;*EXP97*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,FOOD,Food expenditure JSLC Constructed Consumption Aggregate Dataset 1997,57396,9,unknown,consumption/welfare,0,not_received_no_original_raw_package,FOOD;FOOD.*;FOOD.dta;FOOD.sav;FOOD.por;FOOD.sas7bdat;FOOD.xpt;FOOD.csv;*FOOD*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,GIFTS,JSLC Constructed Consumption Aggregate Dataset 1997,1258,6,unknown,consumption/welfare,0,not_received_no_original_raw_package,GIFTS;GIFTS.*;GIFTS.dta;GIFTS.sav;GIFTS.por;GIFTS.sas7bdat;GIFTS.xpt;GIFTS.csv;*GIFTS*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,HEADS,Household Roster for Round 11 from the questionnaire Jamaica Survey of Living Conditions 1997,2013,18,household,geography,1,not_received_no_original_raw_package,HEADS;HEADS.*;HEADS.dta;HEADS.sav;HEADS.por;HEADS.sas7bdat;HEADS.xpt;HEADS.csv;*HEADS*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,HHSIZE,"Household Size - Number of Members in the Household, JSLC Constructed Consumption Aggregate Dataset 1997",2020,11,household,consumption/welfare,1,not_received_no_original_raw_package,HHSIZE;HHSIZE.*;HHSIZE.dta;HHSIZE.sav;HHSIZE.por;HHSIZE.sas7bdat;HHSIZE.xpt;HHSIZE.csv;*HHSIZE*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,HOMEGIFT,JSLC Constructed Consumption Aggregate Dataset 1997,1314,5,unknown,consumption/welfare,0,not_received_no_original_raw_package,HOMEGIFT;HOMEGIFT.*;HOMEGIFT.dta;HOMEGIFT.sav;HOMEGIFT.por;HOMEGIFT.sas7bdat;HOMEGIFT.xpt;HOMEGIFT.csv;*HOMEGIFT*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,HOUSEXP,JSLC Constructed Consumption Aggregate Dataset 1997,468,9,unknown,consumption/welfare,0,not_received_no_original_raw_package,HOUSEXP;HOUSEXP.*;HOUSEXP.dta;HOUSEXP.sav;HOUSEXP.por;HOUSEXP.sas7bdat;HOUSEXP.xpt;HOUSEXP.csv;*HOUSEXP*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,HOUSING,"Part J: Housing and Related Expenses, from the questionnaire Jamaica Survey of Living Conditions 1997, Constructed Consumption Aggregate Dataset",2016,18,unknown,consumption/welfare,0,not_received_no_original_raw_package,HOUSING;HOUSING.*;HOUSING.dta;HOUSING.sav;HOUSING.por;HOUSING.sas7bdat;HOUSING.xpt;HOUSING.csv;*HOUSING*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,LABORF,"Labor force dataset. Questionnaire on Population Changes and Migration 1995, 1996, and 1997",8082,96,unknown,other,1,not_received_no_original_raw_package,LABORF;LABORF.*;LABORF.dta;LABORF.sav;LABORF.por;LABORF.sas7bdat;LABORF.xpt;LABORF.csv;*LABORF*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,MEALS,Food expenditure JSLC Constructed Consumption Aggregate Dataset 1997,1529,9,community/geography,consumption/welfare,0,not_received_no_original_raw_package,MEALS;MEALS.*;MEALS.dta;MEALS.sav;MEALS.por;MEALS.sas7bdat;MEALS.xpt;MEALS.csv;*MEALS*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,NONCONS,JSLC Constructed Consumption Aggregate Dataset 1997,2465,9,unknown,consumption/welfare,0,not_received_no_original_raw_package,NONCONS;NONCONS.*;NONCONS.dta;NONCONS.sav;NONCONS.por;NONCONS.sas7bdat;NONCONS.xpt;NONCONS.csv;*NONCONS*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,NOTFOOD,JSLC Constructed Consumption Aggregate Dataset 1997,33091,9,unknown,consumption/welfare,0,not_received_no_original_raw_package,NOTFOOD;NOTFOOD.*;NOTFOOD.dta;NOTFOOD.sav;NOTFOOD.por;NOTFOOD.sas7bdat;NOTFOOD.xpt;NOTFOOD.csv;*NOTFOOD*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,NUTR97,JSLC Constructed Anthropometric Dataset 1997,769,11,unknown,other,1,not_received_no_original_raw_package,NUTR97;NUTR97.*;NUTR97.dta;NUTR97.sav;NUTR97.por;NUTR97.sas7bdat;NUTR97.xpt;NUTR97.csv;*NUTR97*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,THOMFOOD,JSLC Constructed Consumption Aggregate Dataset 1997,1273,2,unknown,consumption/welfare,0,not_received_no_original_raw_package,THOMFOOD;THOMFOOD.*;THOMFOOD.dta;THOMFOOD.sav;THOMFOOD.por;THOMFOOD.sas7bdat;THOMFOOD.xpt;THOMFOOD.csv;*THOMFOOD*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,THOUSEXP,JSLC Constructed Consumption Aggregate Dataset 1997,395,2,unknown,consumption/welfare,0,not_received_no_original_raw_package,THOUSEXP;THOUSEXP.*;THOUSEXP.dta;THOUSEXP.sav;THOUSEXP.por;THOUSEXP.sas7bdat;THOUSEXP.xpt;THOUSEXP.csv;*THOUSEXP*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,TNONCONS,JSLC Constructed Dataset 1997,1338,2,unknown,other,0,not_received_no_original_raw_package,TNONCONS;TNONCONS.*;TNONCONS.dta;TNONCONS.sav;TNONCONS.por;TNONCONS.sas7bdat;TNONCONS.xpt;TNONCONS.csv;*TNONCONS*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,TNOTFOOD,JSLC Constructed Consumption Aggregate Dataset 1997,2005,2,unknown,consumption/welfare,0,not_received_no_original_raw_package,TNOTFOOD;TNOTFOOD.*;TNOTFOOD.dta;TNOTFOOD.sav;TNOTFOOD.por;TNOTFOOD.sas7bdat;TNOTFOOD.xpt;TNOTFOOD.csv;*TNOTFOOD*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,TOTFOOD,Annual Food Expenditure JSCL Consumption Aggregate Dataset 1997,1998,2,unknown,consumption/welfare,0,not_received_no_original_raw_package,TOTFOOD;TOTFOOD.*;TOTFOOD.dta;TOTFOOD.sav;TOTFOOD.por;TOTFOOD.sas7bdat;TOTFOOD.xpt;TOTFOOD.csv;*TOTFOOD*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
