country,survey_name,wave,idno,file,raw_variable,raw_label,harmonized_variable,unit,recall_period,construction_rule,quality_flag,notes
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CG,id_03,Ward,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=This file contains data related to sectin G of the Community questionnaire - village assemblies and tribunals during the last 12 months, and their basic charact"
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CH,id_01,Region,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=This file contains data related to section H of the Community questionnaire - details about the community's access and use of water and sanitation services.
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CH,id_02,District,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=This file contains data related to section H of the Community questionnaire - details about the community's access and use of water and sanitation services.
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CH,id_03,Ward,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=This file contains data related to section H of the Community questionnaire - details about the community's access and use of water and sanitation services.
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CI,id_01,Region,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=This file contains data related to section I of the Community questionnaire - community leaders including their occupation, political party and other socio-demo"
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CI,id_02,District,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=This file contains data related to section I of the Community questionnaire - community leaders including their occupation, political party and other socio-demo"
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CI,id_03,Ward,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=This file contains data related to section I of the Community questionnaire - community leaders including their occupation, political party and other socio-demo"
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CJ,cm_j02a,Item Measurement Unit (District capital),admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=This file contains data related to section J of the Community questionnaire - prices for basic foodstuffs and nonfood items.
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CJ,cm_j02b,Item Weight (District capital),admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=This file contains data related to section J of the Community questionnaire - prices for basic foodstuffs and nonfood items.
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CJ,cm_j02c,Item Price (District capital),admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=This file contains data related to section J of the Community questionnaire - prices for basic foodstuffs and nonfood items.
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CJ,id_01,Region,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=This file contains data related to section J of the Community questionnaire - prices for basic foodstuffs and nonfood items.
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CJ,id_02,District,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=This file contains data related to section J of the Community questionnaire - prices for basic foodstuffs and nonfood items.
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CJ,id_03,Ward,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=This file contains data related to section J of the Community questionnaire - prices for basic foodstuffs and nonfood items.
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,HH.Geovariables_Y2,crops11,"Avg onset of greenness increase in day of year 1-356,where 7/4=1,avg by district",admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,HH.Geovariables_Y2,crops12,"Avg onset of greenness decrease in day of year 1-356,where 7/4=1,avg by district",admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,HH.Geovariables_Y2,crops14,"Onset of greenness increase in day of year 1-356,starting 7/4/09,avg by district",admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,HH.Geovariables_Y2,crops15,"Onset of greenness decrease in day of year 1-356,starting 7/4/09,avg by district",admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,HH.Geovariables_Y2,crops17,"Onset of greenness increase in day of year 1-356,starting 7/4/10,avg by district",admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,HH.Geovariables_Y2,crops18,"Onset of greenness decrease in day of year 1-356,starting 7/4/10,avg by district",admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,HH.Geovariables_Y2,dist05,HH Distance in (KMs) to Headquarters of District of Residence,admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,HH.Geovariables_Y2,lat_modified,GPS Latitude Modified,latitude_or_longitude,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=gps; file_description=
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,HH.Geovariables_Y2,lon_modified,GPS Longitude Modified,latitude_or_longitude,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=gps; file_description=
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,HH_SEC_A,district,district,admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=This file contains data related to section A of the Household questionnaire - household identifier variables, weights, cluster identification strata identificat"
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,HH_SEC_A,region,region,admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=This file contains data related to section A of the Household questionnaire - household identifier variables, weights, cluster identification strata identificat"
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,HH_SEC_A,ward,ward,admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=This file contains data related to section A of the Household questionnaire - household identifier variables, weights, cluster identification strata identificat"
