acquisition_batch_rank,batch_role,country,survey_name,wave,idno,concept,required_for,candidate_rank_within_concept,candidate_files,candidate_raw_variable,candidate_harmonized_variables,raw_label,metadata_confidence,confidence_reason,verification_checks,minimum_raw_evidence_needed,raw_file_status,raw_variable_status,verification_status,harmonization_decision,fill_raw_file_used,fill_raw_variable_used,fill_variable_label_verified,fill_value_distribution_checked,fill_missing_codes_documented,fill_unit_recall_period_documented,fill_merge_key_level_verified,fill_outlier_or_skip_pattern_notes,fill_promote_to_harmonization_recipe,review_notes
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,climate_geography,main_financial_sample,13,int_operational,Hh15_q726,admin1_or_admin2,Sub-county chief,high,explicit administrative geography or cluster evidence,admin level or GPS availability; coordinate displacement/suppression; merge key; rural/admin consistency; climate linkage precision,"admin geography, cluster, or GPS quality sufficient for climate linkage",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,climate_geography,main_financial_sample,14,int_operational,Hh15_q752,admin1_or_admin2,"Other local authority figure (Parish chief, Sub county chief, CDO, PDC, Councill",high,explicit administrative geography or cluster evidence,admin level or GPS availability; coordinate displacement/suppression; merge key; rural/admin consistency; climate linkage precision,"admin geography, cluster, or GPS quality sufficient for climate linkage",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,climate_geography,main_financial_sample,15,int_operational,Hh15_q79atab3,admin1_or_admin2,"hh15_q79a==Other local authority figure (Parish or Sub county chief, PDC, CDO, C",high,explicit administrative geography or cluster evidence,admin level or GPS availability; coordinate displacement/suppression; merge key; rural/admin consistency; climate linkage precision,"admin geography, cluster, or GPS quality sufficient for climate linkage",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,climate_geography,main_financial_sample,16,int_operational,Hh15_q804,admin1_or_admin2,"Other local authority figure (Parish or Sub county chief, PDC, CDO, Councillor)",high,explicit administrative geography or cluster evidence,admin level or GPS availability; coordinate displacement/suppression; merge key; rural/admin consistency; climate linkage precision,"admin geography, cluster, or GPS quality sufficient for climate linkage",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,demographics,covariates_and_subgroups,1,int_access_educ18plus,attended_school,education,prop of adults (18+) who attended formal education,high,explicit education evidence,age/sex/education/household roster logic; household head definition; derived age-structure feasibility,age/sex/education/household structure/assets for adjustment and heterogeneity,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,demographics,covariates_and_subgroups,2,int_access_educ18plus,attended_school_female,education;sex,prop of female adults (18+) who attended formal education,high,explicit education evidence;explicit sex/gender evidence,age/sex/education/household roster logic; household head definition; derived age-structure feasibility,age/sex/education/household structure/assets for adjustment and heterogeneity,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,demographics,covariates_and_subgroups,3,int_access_educ18plus,attended_school_male,education;sex,prop of male adults (18+) who attended formal education,high,explicit education evidence;explicit sex/gender evidence,age/sex/education/household roster logic; household head definition; derived age-structure feasibility,age/sex/education/household structure/assets for adjustment and heterogeneity,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,demographics,covariates_and_subgroups,4,int_access_educ18plus,educ0,education,No education (18+),high,explicit education evidence,age/sex/education/household roster logic; household head definition; derived age-structure feasibility,age/sex/education/household structure/assets for adjustment and heterogeneity,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,demographics,covariates_and_subgroups,5,int_access_educ18plus,educ1,education,Primary school P1-P3 highest degree achieved (18+),high,explicit education evidence,age/sex/education/household roster logic; household head definition; derived age-structure feasibility,age/sex/education/household structure/assets for adjustment and heterogeneity,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,demographics,covariates_and_subgroups,6,int_access_educ18plus,educ2,education,Primary school P4-P5 highest degree achieved (18+),high,explicit education evidence,age/sex/education/household roster logic; household head definition; derived age-structure feasibility,age/sex/education/household structure/assets for adjustment and heterogeneity,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,demographics,covariates_and_subgroups,7,int_access_educ18plus,educ3,education,Primary school P6-P7 highest degree achieved (18+),high,explicit education evidence,age/sex/education/household roster logic; household head definition; derived age-structure feasibility,age/sex/education/household structure/assets for adjustment and heterogeneity,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,demographics,covariates_and_subgroups,8,int_access_educ18plus,educ4,education,Secondary School highest degree achieved (18+),high,explicit education evidence,age/sex/education/household roster logic; household head definition; derived age-structure feasibility,age/sex/education/household structure/assets for adjustment and heterogeneity,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,demographics,covariates_and_subgroups,9,int_access_educ18plus,educ5,education,University degree highest degree achieved (18+),high,explicit education evidence,age/sex/education/household roster logic; household head definition; derived age-structure feasibility,age/sex/education/household structure/assets for adjustment and heterogeneity,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,demographics,covariates_and_subgroups,10,int_access_educ18plus,educ6,education,Other post-primary (18+),high,explicit education evidence,age/sex/education/household roster logic; household head definition; derived age-structure feasibility,age/sex/education/household structure/assets for adjustment and heterogeneity,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,demographics,covariates_and_subgroups,11,int_access_educ18plus,educ7,education,Don't know (18+),high,explicit education evidence,age/sex/education/household roster logic; household head definition; derived age-structure feasibility,age/sex/education/household structure/assets for adjustment and heterogeneity,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,demographics,covariates_and_subgroups,12,int_access_educ18plus;int_access_health;int_access_school,female,sex,None,high,explicit sex/gender evidence,age/sex/education/household roster logic; household head definition; derived age-structure feasibility,age/sex/education/household structure/assets for adjustment and heterogeneity,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,demographics,covariates_and_subgroups,13,int_access_educ18plus,female_adult,sex,None,high,explicit sex/gender evidence,age/sex/education/household roster logic; household head definition; derived age-structure feasibility,age/sex/education/household structure/assets for adjustment and heterogeneity,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,demographics,covariates_and_subgroups,14,int_access_educ18plus;int_access_health;int_access_school;int_demographics_mem;int_welfare_memdata;sage_labourintermed,hh1_q11,education,HH1Q11: What is the highest level of education completed by [name]?s father?,high,explicit education evidence,age/sex/education/household roster logic; household head definition; derived age-structure feasibility,age/sex/education/household structure/assets for adjustment and heterogeneity,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,demographics,covariates_and_subgroups,15,int_access_educ18plus;int_access_health;int_access_school;int_demographics_mem;int_welfare_memdata;sage_labourintermed,hh1_q14,education,HH1Q14: What is the highest level of education completed by [name]?s mother?,high,explicit education evidence,age/sex/education/household roster logic; household head definition; derived age-structure feasibility,age/sex/education/household structure/assets for adjustment and heterogeneity,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,demographics,covariates_and_subgroups,16,int_access_educ18plus;int_access_health;int_access_school;int_demographics_mem;int_migration;int_welfare_memdata;sage_labourintermed,hh1_q2,age,HH1Q02: Age,high,explicit age evidence,age/sex/education/household roster logic; household head definition; derived age-structure feasibility,age/sex/education/household structure/assets for adjustment and heterogeneity,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,health_need,double_failure_sample,1,int_access_educ18plus;int_access_health;int_access_school;int_demographics_mem;int_welfare_memdata,hh3_q1,illness_or_injury_need,"HH3Q01: During the past 30 days did [name] suffer from any illness or injury, th",high,explicit illness/injury/need evidence,need denominator definition; skip pattern; individual vs household level; recall period; missing and no-need coding,"illness, injury, symptom, or other health-need denominator",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
