priority_rank,priority_score,idno,dataset,official_url,file_name,module_guess,unit_guess,candidate_categories,candidate_harmonized_variables,candidate_raw_variables_examples,candidate_variable_count,download_status,post_download_action,notes
24,16,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),https://microdata.worldbank.org/catalog/64/get-microdata,dwellingA_cl,other,unknown,demographics;health_need_access;shocks;survey_design,asset_index_or_asset_variable;hhid;psu_or_cluster_id;reason_not_sought_cost;reason_not_sought_distance;shock_module_variable,m13a_q13a;m13a_q13b;m13a_q13c;m13a_q34b;m13a_q34e;hhid;m0_q00;m0_q01;m13a_q01;m13a_q04;m13a_q06;m13a_q07,31,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
24,16,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),https://microdata.worldbank.org/catalog/64/get-microdata,dwellingB_cl,other,unknown,demographics;health_need_access;shocks;survey_design,asset_index_or_asset_variable;care_not_sought_reason;hhid;psu_or_cluster_id;reason_not_sought_distance;shock_module_variable,m13b_q04;m13b_q08;m13b_q09;m13b_q26;hhid;m0_q00;m0_q01;m13b_q03;m13b_q12a;m13b_q12b;m13b_q12c;m13b_q12d,26,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
24,16,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),https://microdata.worldbank.org/catalog/64/get-microdata,poverty,consumption/welfare,unknown,consumption;demographics;geography;survey_design,admin1_or_admin2;asset_index_or_asset_variable;education;food_consumption;hhid;household_size;household_weight_or_person_weight;nonfood_consumption;psu_or_cluster_id;rural;strata;total_consumption_or_income,food;nfood05;nfood05;nfoodc;nfoodc;totcons;totcons05;area;m0_ur;region;hhid;m0_stratum,19,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
24,16,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),https://microdata.worldbank.org/catalog/64/get-microdata,educationB_cl,other,unknown,demographics;health_need_access;survey_design,age;asset_index_or_asset_variable;care_not_sought_reason;education;hhid;psu_or_cluster_id;reason_not_sought_distance,m2b_q10;m2b_q20;m2b_q22;m2b_q23;m2b_q24;m2b_q25;hhid;m0_q00;m0_q01;m2b_q05;m2b_q12;m2b_q20,16,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
24,16,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),https://microdata.worldbank.org/catalog/64/get-microdata,fertility_cl,other,unknown,demographics;health_need_access;survey_design,age;care_not_sought_reason;care_sought;hhid;household_weight_or_person_weight;pid;psu_or_cluster_id,m10_q06;m10_q07;m10_q07;m10_q08;m10_q10a;m10_q10b;hhid;m0_q00;m0_q01;m10_q00;m10_q13a;m10_q13b,15,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
24,16,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),https://microdata.worldbank.org/catalog/64/get-microdata,household_rosterA_cl,demographics/roster,household,demographics;survey_design,age;education;hhid;psu_or_cluster_id;sex,hhid;m0_q00;m0_q01;m1a_q02;m1a_q13;m1a_q15;m1a_q16;m1a_q19;m1a_q21;m1a_q22;m1a_q4d;m1a_q4m,15,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
24,16,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),https://microdata.worldbank.org/catalog/64/get-microdata,migrationA_cl,other,unknown,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,m6a_q02;m6a_q03;m6a_q08;m6a_q09;m6a_q14;m6a_q15;m6a_q19;m6a_q20;m6a_q23;m6a_q24;hhid;m0_q00,13,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
24,16,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),https://microdata.worldbank.org/catalog/64/get-microdata,migrationC_cl,other,unknown,demographics;geography;survey_design,admin1_or_admin2;age;education;hhid;pid;psu_or_cluster_id;sex,m6c_q15;m6c_q16;m6c_q46;m6c_q47;hhid;m0_q00;m0_q01;m6c_q00;m6c_q63a;m6c_q02;m6c_q03;m6c_q05,12,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
24,16,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),https://microdata.worldbank.org/catalog/64/get-microdata,filters,other,unknown,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;psu_or_cluster_id,p11_q5a;p11_q5b;p0_q00;p0_q01;p1_q01;p1_q7b;p2_q01;p3_q01;p3_q10;p4_q01;p5_q01,11,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
24,16,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),https://microdata.worldbank.org/catalog/64/get-microdata,identification_cl,other,unknown,geography;survey_design,admin1_or_admin2;hhid;interview_date_or_survey_month;psu_or_cluster_id;rural;strata,m0_q1a;m0_q1b;m0_ur;hhid;m0_q00;m0_q01;m0_q8m;m0_stratum;oversample,9,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
24,16,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),https://microdata.worldbank.org/catalog/64/get-microdata,part1_roster_a,demographics/roster,person,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;psu_or_cluster_id,p1a_q03;p1a_q05;hhid;p0_q00;p0_q01;p1a_q00;p1a_q02;p1a_q12a;p1a_q12b,9,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
24,16,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),https://microdata.worldbank.org/catalog/64/get-microdata,part1_roster_b,demographics/roster,person,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;psu_or_cluster_id,p1b_q03;p1b_q05;hhid;p0_q00;p0_q01;p1b_q00;p1b_q02;p1b_q12a;p1b_q12b,9,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
24,16,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),https://microdata.worldbank.org/catalog/64/get-microdata,id_agric_household_cl,agriculture,household,shocks;survey_design,agriculture_livelihood;hhid;psu_or_cluster_id,hhid;m0_q00;m0_q01;m17_q00;m17_q03;m17_q04;m17_q6a;m17_q6b,8,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
24,16,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),https://microdata.worldbank.org/catalog/64/get-microdata,part2_roster,demographics/roster,person,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;psu_or_cluster_id,p2_q03;p2_q05;hhid;p0_q00;p0_q01;p2_q00;p2_q02,7,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
24,16,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),https://microdata.worldbank.org/catalog/64/get-microdata,part4_roster,demographics/roster,person,demographics;shocks;survey_design,age;agriculture_livelihood;hhid;psu_or_cluster_id,hhid;p0_q00;p0_q01;p4_q11;p4_q00;p4_q2a;p4_q2b,7,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
24,16,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),https://microdata.worldbank.org/catalog/64/get-microdata,filters_cl,other,unknown,shocks;survey_design,agriculture_livelihood;hhid;psu_or_cluster_id,hhid;m0_q00;m0_q01;m17_q01;m17_q02;m17_q07,6,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
24,16,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),https://microdata.worldbank.org/catalog/64/get-microdata,migrationD2_cl,other,unknown,demographics;survey_design,age;hhid;pid;psu_or_cluster_id;sex,hhid;m0_q00;m0_q01;m6d_q13a;m6d_q14;m6d_q15,6,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
24,16,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),https://microdata.worldbank.org/catalog/64/get-microdata,migrationE_cl,other,unknown,shocks;survey_design,hhid;psu_or_cluster_id;shock_module_variable,hhid;m0_q00;m0_q01;m6e_q00;m6e_q01;m6e_q0a,6,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
24,16,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),https://microdata.worldbank.org/catalog/64/get-microdata,part3_roster,demographics/roster,person,shocks;survey_design,agriculture_livelihood;hhid;psu_or_cluster_id,hhid;p0_q00;p0_q01;p3_q00;p3_q2a;p3_q2b,6,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
24,16,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),https://microdata.worldbank.org/catalog/64/get-microdata,healthB_cl,health,community/geography,health_need_access;survey_design,care_not_sought_reason;hhid;psu_or_cluster_id,m9b_q05;m9b_q06;hhid;m0_q00;m0_q01,5,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
24,16,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),https://microdata.worldbank.org/catalog/64/get-microdata,labourC_cl,other,unknown,health_need_access;shocks;survey_design,agriculture_livelihood;hhid;psu_or_cluster_id;reason_not_sought_distance,m4c_q23;hhid;m0_q00;m0_q01;m4c_q38,5,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
24,16,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),https://microdata.worldbank.org/catalog/64/get-microdata,part11_roster,demographics/roster,person,demographics;survey_design,age;hhid;psu_or_cluster_id;sex,hhid;p0_q00;p0_q01;p11_q6b;p11_q6c,5,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
24,16,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),https://microdata.worldbank.org/catalog/64/get-microdata,social_capital_cl,other,unknown,demographics;survey_design,education;hhid;psu_or_cluster_id;sex,hhid;m0_q00;m0_q01;m16_q3b;m16_q4b,5,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
24,16,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),https://microdata.worldbank.org/catalog/64/get-microdata,weights_psu,other,unknown,geography;survey_design,admin1_or_admin2;household_weight_or_person_weight;psu_or_cluster_id;rural,commune;district;urban;final_weights;psu,5,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
24,16,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),https://microdata.worldbank.org/catalog/64/get-microdata,bookchecklist_cl,other,unknown,survey_design,hhid;pid;psu_or_cluster_id,hhid;ma_q00;ma_q01;mad_q00,4,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
24,16,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),https://microdata.worldbank.org/catalog/64/get-microdata,bookdaily_cl,other,unknown,survey_design,hhid;pid;psu_or_cluster_id,hhid;ma_q00;ma_q01;maa_q01,4,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
24,16,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),https://microdata.worldbank.org/catalog/64/get-microdata,bookfoodeaten_cl,geography,community/geography,survey_design,hhid;pid;psu_or_cluster_id,hhid;ma_q00;ma_q01;mac_q01,4,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
24,16,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),https://microdata.worldbank.org/catalog/64/get-microdata,booknonpurchased_cl,other,unknown,survey_design,hhid;pid;psu_or_cluster_id,hhid;ma_q00;ma_q01;mab_q01,4,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
24,16,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),https://microdata.worldbank.org/catalog/64/get-microdata,dwellingC2_cl,other,unknown,survey_design,hhid;pid;psu_or_cluster_id,hhid;m0_q00;m0_q01;m13c2_q00,4,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
24,16,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),https://microdata.worldbank.org/catalog/64/get-microdata,educationC_cl,other,unknown,demographics;survey_design,education;hhid;psu_or_cluster_id,hhid;m0_q00;m0_q01;m2c_q06,4,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
