variable_name,status,dtype_2024,dtype_2025,dtype_changed,label_2024,label_2025,label_changed
TJORPVL_STD,common,integer,integer,False,Standard deviation of topcoded values for TJORPVAL,Standard deviation of topcoded values for TJORPVAL,False
TJOSAVINC,common,integer,integer,False,Share of total interest income earned over the reference period from jointly-owned savings accounts [for respondents without a spouse in the household either at the end of the reference period or at the time of interview].,Share of total interest income earned over the reference period from jointly-owned savings accounts [for respondents without a spouse in the household either at the end of the reference period or at the time of interview].,False
TJOSAVVAL,common,integer,integer,False,Share of value of jointly-owned savings accounts as of the last day of the reference period [for respondents without a spouse in the household either at the end of the reference period or at the time of interview].,Share of value of jointly-owned savings accounts as of the last day of the reference period [for respondents without a spouse in the household either at the end of the reference period or at the time of interview].,False
TJOSTINC,common,integer,integer,False,Share of dividend income earned over the reference period from jointly-owned stocks [for respondents without a spouse in the household either at the end of the reference period or at the time of interview].,Share of dividend income earned over the reference period from jointly-owned stocks [for respondents without a spouse in the household either at the end of the reference period or at the time of interview].,False
TJOSTNC_MED,common,integer,integer,False,Median of topcoded values for TJOSTINC,Median of topcoded values for TJOSTINC,False
TJOSTNC_STD,common,integer,integer,False,Standard deviation of topcoded values for TJOSTINC,Standard deviation of topcoded values for TJOSTINC,False
TJOSTVAL,common,integer,integer,False,Share of value of jointly-owned stocks as of the last day of the reference period [for respondents without a spouse in the household either at the end of the reference period or at the time of interview].,Share of value of jointly-owned stocks as of the last day of the reference period [for respondents without a spouse in the household either at the end of the reference period or at the time of interview].,False
TJOSTVL_MED,common,integer,integer,False,Median of topcoded values for TJOSTVAL,Median of topcoded values for TJOSTVAL,False
TJOSTVL_STD,common,integer,integer,False,Standard deviation of topcoded values for TJOSTVAL,Standard deviation of topcoded values for TJOSTVAL,False
TJOSVNC_MED,common,integer,integer,False,Median of topcoded values for TJOSAVINC,Median of topcoded values for TJOSAVINC,False
TJOSVNC_STD,common,integer,integer,False,Standard deviation of topcoded values for TJOSAVINC,Standard deviation of topcoded values for TJOSAVINC,False
TJOSVVL_MED,common,integer,integer,False,Median of topcoded values for TJOSAVVAL,Median of topcoded values for TJOSAVVAL,False
TJOSVVL_STD,common,integer,integer,False,Standard deviation of topcoded values for TJOSAVVAL,Standard deviation of topcoded values for TJOSAVVAL,False
TJSBDNC_MED,common,integer,integer,False,Median of topcoded values for TJSMCBDINC,Median of topcoded values for TJSMCBDINC,False
TJSBDNC_STD,common,integer,integer,False,Standard deviation of topcoded values for TJSMCBDINC,Standard deviation of topcoded values for TJSMCBDINC,False
TJSBDVL_MED,common,integer,integer,False,Median of topcoded values for TJSMCBDVAL,Median of topcoded values for TJSMCBDVAL,False
TJSBDVL_STD,common,integer,integer,False,Standard deviation of topcoded values for TJSMCBDVAL,Standard deviation of topcoded values for TJSMCBDVAL,False
TJSCCDEBTVAL,common,integer,integer,False,Share of credit card debt or store bills owed jointly with a spouse as of the last day of the reference period.,Share of credit card debt or store bills owed jointly with a spouse as of the last day of the reference period.,False
TJSCCDT_MED,common,integer,integer,False,Median of topcoded values for TJSCCDEBTVAL,Median of topcoded values for TJSCCDEBTVAL,False
TJSCCDT_STD,common,integer,integer,False,Standard deviation of topcoded values for TJSCCDEBTVAL,Standard deviation of topcoded values for TJSCCDEBTVAL,False
TJSCDINC,common,integer,integer,False,"Share of total interest income earned over the reference period from jointly-owned certificates of deposit [for respondents with a spouse in the household; this joint amount question is asked of only one spouse, and this response is divided by 2 and copied","Share of total interest income earned over the reference period from jointly-owned certificates of deposit [for respondents with a spouse in the household; this joint amount question is asked of only one spouse, and this response is divided by 2 and copied",False
TJSCDNC_MED,common,integer,integer,False,Median of topcoded values for TJSCDINC,Median of topcoded values for TJSCDINC,False
TJSCDNC_STD,common,integer,integer,False,Standard deviation of topcoded values for TJSCDINC,Standard deviation of topcoded values for TJSCDINC,False
TJSCDVAL,common,integer,integer,False,"Share of value of jointly-owned certificates of deposit (CDs) as of the last day of the reference period [for respondents with a spouse in the household; this joint amount question is asked of only one spouse, and this response is divided by 2 and copied t","Share of value of jointly-owned certificates of deposit (CDs) as of the last day of the reference period [for respondents with a spouse in the household; this joint amount question is asked of only one spouse, and this response is divided by 2 and copied t",False
TJSCDVL_MED,common,integer,integer,False,Median of topcoded values for TJSCDVAL,Median of topcoded values for TJSCDVAL,False
TJSCDVL_STD,common,integer,integer,False,Standard deviation of topcoded values for TJSCDVAL,Standard deviation of topcoded values for TJSCDVAL,False
TJSCHKINC,common,integer,integer,False,"Share of total interest income earned over the reference period from jointly-owned checking accounts [for respondents with a spouse in the household; this joint amount question is asked of only one spouse, and this response is divided by 2 and copied to bo","Share of total interest income earned over the reference period from jointly-owned checking accounts [for respondents with a spouse in the household; this joint amount question is asked of only one spouse, and this response is divided by 2 and copied to bo",False
TJSCHKVAL,common,integer,integer,False,"Share of value of jointly-owned checking accounts as of the last day of the reference period [for respondents with a spouse in the household; this joint amount question is asked of only one spouse, and this response is divided by 2 and copied to both spous","Share of value of jointly-owned checking accounts as of the last day of the reference period [for respondents with a spouse in the household; this joint amount question is asked of only one spouse, and this response is divided by 2 and copied to both spous",False
TJSCKINC_MED,common,integer,integer,False,Median of topcoded values for TJSCHKINC,Median of topcoded values for TJSCHKINC,False
TJSCKINC_STD,common,integer,integer,False,Standard deviation of topcoded values for TJSCHKINC,Standard deviation of topcoded values for TJSCHKINC,False
TJSCKVL_MED,common,integer,integer,False,Median of topcoded values for TJSCHKVAL,Median of topcoded values for TJSCHKVAL,False
TJSCKVL_STD,common,integer,integer,False,Standard deviation of topcoded values for TJSCHKVAL,Standard deviation of topcoded values for TJSCHKVAL,False
TJSEDDEBTVAL,common,integer,integer,False,Share of student loans or educational expenses owed jointly with a spouse as of the last day of the reference period.,Share of student loans or educational expenses owed jointly with a spouse as of the last day of the reference period.,False
TJSEDDT_MED,common,integer,integer,False,Median of topcoded values for TJSEDDEBTVAL,Median of topcoded values for TJSEDDEBTVAL,False
TJSEDDT_STD,common,integer,integer,False,Standard deviation of topcoded values for TJSEDDEBTVAL,Standard deviation of topcoded values for TJSEDDEBTVAL,False
TJSGOVSINC,common,integer,integer,False,"Share of total interest income earned over the reference period from jointly-owned government securities [for respondents with a spouse in the household; this joint amount question is asked of only one spouse, and this response is divided by 2 and copied t","Share of total interest income earned over the reference period from jointly-owned government securities [for respondents with a spouse in the household; this joint amount question is asked of only one spouse, and this response is divided by 2 and copied t",False
TJSGOVSVAL,common,integer,integer,False,"Share of value of jointly-owned government securities as of the last day of the reference period [for respondents with a spouse in the household; this joint amount question is asked of only one spouse, and this response is divided by 2 and copied to both s","Share of value of jointly-owned government securities as of the last day of the reference period [for respondents with a spouse in the household; this joint amount question is asked of only one spouse, and this response is divided by 2 and copied to both s",False
TJSGRNC_MED,common,integer,integer,False,Median of topcoded values for TJSRPGROINC,Median of topcoded values for TJSRPGROINC,False
TJSGRNC_STD,common,integer,integer,False,Standard deviation of topcoded values for TJSRPGROINC,Standard deviation of topcoded values for TJSRPGROINC,False
TJSGVNC_MED,common,integer,integer,False,Median of topcoded values for TJSGOVSINC,Median of topcoded values for TJSGOVSINC,False
TJSGVNC_STD,common,integer,integer,False,Standard deviation of topcoded values for TJSGOVSINC,Standard deviation of topcoded values for TJSGOVSINC,False
TJSGVVL_MED,common,integer,integer,False,Median of topcoded values for TJSGOVSVAL,Median of topcoded values for TJSGOVSVAL,False
TJSGVVL_STD,common,integer,integer,False,Standard deviation of topcoded values for TJSGOVSVAL,Standard deviation of topcoded values for TJSGOVSVAL,False
