file_year_page,title,description,official_url,domain_tags,current_panel_variables_named,current_panel_variable_match_count,issue_language_in_title_or_description,audit_priority_for_current_panel,page_modified_date,http_last_modified,fetched_at_utc,snapshot_relative_path,snapshot_sha256_project_generated
2024,2024 SIPP: Changes to Lump Sum Variables,User note concerning changes regarding changes to how Lump Sum variables are collected and recorded.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2024-usernotes/2024-changes-to-lump-sum.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2025-07-24T09:06:22.512-04:00,,2026-07-16T02:34:55Z,temp\source_metadata\census_sipp\user_notes\2024\2024-changes-to-lump-sum.html,fe2a52ef92832b01864fe3611562fbf06da22671eb8fcd20021195518ceddaf2
2024,2024 SIPP: Comparing 2024 SIPP Child Care Data to Previous Years,User note concerning 2024 SIPP Child Care estimates that are not comparable to 2008 and prior SIPP panels due to changes in data collection.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2024-usernotes/2024-comparing-child-care-data.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2025-07-24T09:07:13.102-04:00,,2026-07-16T02:34:57Z,temp\source_metadata\census_sipp\user_notes\2024\2024-comparing-child-care-data.html,3c08f07d70536870a14e0c3fd711e325bf236fb05f545209ccb62d5d9f81b0cf
2024,2024 SIPP: Data-editing error affecting language variables,"User note concerning a small number of incorrect ESPEAK values that also affect TLANG1, EHOWWELL, and RLNGISOL.",https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2024-usernotes/2024-data-edit-err-affect-lang.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2026-07-01T13:45:51.582-04:00,,2026-07-16T02:34:54Z,temp\source_metadata\census_sipp\user_notes\2024\2024-data-edit-err-affect-lang.html,f9a95ab72b2643f975627b58ef43f05c150b11a2b9c652a38ca2edfab0a7d177
2024,2024 SIPP: Estimates of Disability Prevalence,User note concerning estimates of disability prevalence produced using 2024 SIPP data.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2024-usernotes/2024-estimates-disability-prevalence.html,income_poverty|weights_sampling|employment|education,RDIS,1,False,medium,2025-07-24T09:03:17.943-04:00,,2026-07-16T02:34:56Z,temp\source_metadata\census_sipp\user_notes\2024\2024-estimates-disability-prevalence.html,4491688cf73dbca191e089089e94911c312f45a36bfb4ad8bd4e542c71e989b7
2024,2024 SIPP: Inconsistencies Multiple Partner Fertility Information,User note concerning inconsistencies with multiple partner fertility information.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2024-usernotes/2024-fertility-mpf-info.html,income_poverty|weights_sampling|employment|family_relationship|education,,0,True,medium,2025-07-24T09:08:30.795-04:00,,2026-07-16T02:34:55Z,temp\source_metadata\census_sipp\user_notes\2024\2024-fertility-mpf-info.html,d25e51e6ebc23641b17c51f517f08df8c8423907cf5c6ba926c7a60121c7a607
2024,2024 SIPP: Food Security and Well-Being Allocation Matrix Issues,Newly identified and remedies of allocation matrix issues in Food Security and Adult Well-being,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2024-usernotes/2024-food-security-well-being-matrix-issues.html,income_poverty|weights_sampling|employment|food_security|education,,0,True,medium,2025-07-24T09:00:49.542-04:00,,2026-07-16T02:34:56Z,temp\source_metadata\census_sipp\user_notes\2024\2024-food-security-well-being-matrix-issues.html,8ed199f2c4ee5011b3863485c2ca0e42c11f0721b55e17a80f57e2636a42548d
2024,2024 SIPP: High Allocations in Other Support Paid to Nonrelative,User note concerning high allocations in Other Support Paid to Nonrelatives.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2024-usernotes/2024-high-allocation-paid-nonrelative.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2025-07-24T09:07:57.136-04:00,,2026-07-16T02:34:56Z,temp\source_metadata\census_sipp\user_notes\2024\2024-high-allocation-paid-nonrelative.html,e31d2b2037e59fb80685353c9b4eafe6a6d1679a6720924bf3984e9cb281d214
2024,2024 SIPP: Hot Deck Corrections for Attainment Values,User note concerning correction applied to attainment hot decks for EEDUC and RGED.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2024-usernotes/2024-hot-deck-corrections.html,income_poverty|weights_sampling|employment|education,EEDUC,1,False,medium,2025-07-24T08:59:22.684-04:00,,2026-07-16T02:34:58Z,temp\source_metadata\census_sipp\user_notes\2024\2024-hot-deck-corrections.html,0abc5e4d9affd3e8f178b96900e338c61a96e9ce29a5b89fe135af72ace2ff3e
2024,"2024 SIPP: Hot Deck Issues for ECERT, EPROCERT, EWHOCERT","User note concerning corrections applied to the hot decks for ECERT, EPROCERT, and EWHOCERT.",https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2024-usernotes/2024-hot-deck-issues.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2025-07-24T09:01:19.364-04:00,,2026-07-16T02:35:00Z,temp\source_metadata\census_sipp\user_notes\2024\2024-hot-deck-issues.html,c9173b79094dfaacb91e883df1f9276e5cddb53e4aaffb1ab391784ab6ff8b6f
2024,2024 SIPP: Imputation Fixes to School Enrollment,"User note concerning changes to edits expanding imputation for School Enrollment, leading to additional in-universe cases.",https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2024-usernotes/2024-imputation-school-enrollment.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2025-07-24T09:03:03.147-04:00,,2026-07-16T02:34:59Z,temp\source_metadata\census_sipp\user_notes\2024\2024-imputation-school-enrollment.html,c1ee80050535cb130bbe98632cb5f90714852aba8df19b3550bd21eec3bf89ce
2024,2024 SIPP: Inconsistencies in Fertility Histories,User note concerning inconsistencies in fertility histories.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2024-usernotes/2024-inconsist-fert-history.html,income_poverty|weights_sampling|employment|family_relationship|education,,0,True,medium,2025-07-24T09:08:45.458-04:00,,2026-07-16T02:34:59Z,temp\source_metadata\census_sipp\user_notes\2024\2024-inconsist-fert-history.html,ba50bbe22a8c2e8a18ca8a3e0bc1fee0eeb97164f5c288e1670d235e4b6b7933
2024,2024 SIPP: Inconsistencies in Parent Mortality Data,User note concerning small inconsistencies in parent mortality content.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2024-usernotes/2024-inconsist-parent-mortality.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2025-07-24T09:06:56.310-04:00,,2026-07-16T02:34:59Z,temp\source_metadata\census_sipp\user_notes\2024\2024-inconsist-parent-mortality.html,40e9fa4b99de3fea215983880aaf7993329bb4704072b09e8d88430dd438eb45
2024,2024 SIPP: Inconsistent Monthly Relationships Among People,User note concerning inconsistent monthly relationships among people for a small number of cases.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2024-usernotes/2024-inconsistencies-monthly-relationships.html,income_poverty|weights_sampling|employment|family_relationship|education,EMS,1,True,high,2025-07-24T09:03:56.208-04:00,,2026-07-16T02:34:59Z,temp\source_metadata\census_sipp\user_notes\2024\2024-inconsistencies-monthly-relationships.html,c92ed52a3f10475db4ca27fef765dba8cf605ffccb5a587eedd8f896f81a5fa2
2024,2024 SIPP: Minor Inconsistencies with the Social Welfare Programs Data,User note concerning minor inconsistencies between variables and across people for select social welfare programs.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2024-usernotes/2024-inconsistencies-social-welfare.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2025-07-24T09:04:12.571-04:00,,2026-07-16T02:35:00Z,temp\source_metadata\census_sipp\user_notes\2024\2024-inconsistencies-social-welfare.html,46528a17c964563cb32ecc7214b739289ee70e7dda0707b08abffc01645556bb
2024,2024 SIPP: Minor Inconsistencies in Child Care Data,User note concerning small inconsistencies in child care content.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2024-usernotes/2024-inconsistency-child-care-data.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2025-07-24T09:07:26.420-04:00,,2026-07-16T02:35:01Z,temp\source_metadata\census_sipp\user_notes\2024\2024-inconsistency-child-care-data.html,e494ae18e2fb85472561bdc2e726a20c222398ce0a410dc09d496b48f1228c65
2024,2024 SIPP: Inconsistency in One Case in Other Support Paid,User note concerning a case in which the number of non-relatives supported is inconsistent with support provided.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2024-usernotes/2024-inconsistency-other-support-paid.html,income_poverty|weights_sampling|employment|education,PNUM|SSUID,2,True,high,2025-07-24T09:07:40.446-04:00,,2026-07-16T02:35:01Z,temp\source_metadata\census_sipp\user_notes\2024\2024-inconsistency-other-support-paid.html,8b9b55ce05be5ba6048d8175449d1b8181543e624d3e69f07ae1f8cb75b99a33
2024,2024 SIPP: Transition to 2022 Industry Code List,User note detailing the transition of all industry variables to the 2022 Census Industry Code List.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2024-usernotes/2024-indutry-code-list.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2025-07-24T09:03:35.043-04:00,,2026-07-16T02:35:02Z,temp\source_metadata\census_sipp\user_notes\2024\2024-indutry-code-list.html,97a69611e51b15f03e5582e933962d189b7290d69ccd458c6fa625022e1c5678
2024,2024 SIPP: Insufficient Geographic Coverage and Unit Nonresponse,User note concerning insufficient geographic coverage and unit nonresponse in 2024 SIPP.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2024-usernotes/2024-insuff-geog-cov-unit-nonresp.html,health_insurance|income_poverty|weights_sampling|employment|education,,0,False,medium,2026-04-17T10:21:19.607-04:00,,2026-07-16T02:35:05Z,temp\source_metadata\census_sipp\user_notes\2024\2024-insuff-geog-cov-unit-nonresp.html,b9e1fd1bc1cce828ee2cd41199f8f9812dfa1ce466abf45dc62022a7928c8f76
2024,2024 SIPP: Issue with Age at Birth,User note concerning age at birth exceeding the age cap.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2024-usernotes/2024-issue-with-age-birth.html,income_poverty|weights_sampling|employment|education,ESEX,1,False,medium,2025-07-24T09:09:28.554-04:00,,2026-07-16T02:35:03Z,temp\source_metadata\census_sipp\user_notes\2024\2024-issue-with-age-birth.html,0951d44c0fc75306ec319fde427649efa4e2a435539f69ccfa0ccc68298ba64d
2024,2024 SIPP: Cases Where Children Are Missing School Meals In-Universe Values,User note concerning small number of cases where children are in-universe for school meals but do not have in-universe values assigned.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2024-usernotes/2024-missing-school-meals.html,income_poverty|weights_sampling|employment|food_security|education,,0,True,medium,2025-07-24T08:59:00.613-04:00,,2026-07-16T02:35:03Z,temp\source_metadata\census_sipp\user_notes\2024\2024-missing-school-meals.html,dcafcc5ab3835a2477972a45946d62af70e09b9de090c8ae3281bfa0b991a8f4
2024,2024 SIPP: Comparing 2024 SIPP Parental Leave Data to Previous Year,User note concerning 2024 SIPP parental leave estimates that are not comparable to 2021 and prior SIPP panels due to changes in data collection.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2024-usernotes/2024-parental-leave.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2025-07-24T09:06:42.510-04:00,,2026-07-16T02:35:05Z,temp\source_metadata\census_sipp\user_notes\2024\2024-parental-leave.html,e2a7a9bf7d535920128c5f88dd45a24aaba00cb67a7a39cf31118a348f3b6479
2024,2024 SIPP: Universing Error for RGED,User note concerning universing error that omits respondents aged 15 to 17 with at least a high school credential from being assigned an RGED value.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2024-usernotes/2024-universing-error-rged.html,income_poverty|weights_sampling|employment|education,EEDUC|TAGE,2,True,high,2025-07-24T09:01:03.582-04:00,,2026-07-16T02:35:04Z,temp\source_metadata\census_sipp\user_notes\2024\2024-universing-error-rged.html,2286ebde0b341ecccf9a42dbb31d7239e8efbd4de70e6322c9161ab1247ab8fb
2024,2024 SIPP: Universe Update for ECERT and EPROCERT,User note concerning updates made to the ECERT and EPROCERT universes that slightly reduced unweighted in-universe sample sizes.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2024-usernotes/2024-update-ecert-eprocert.html,income_poverty|weights_sampling|employment|education,EEDUC,1,False,medium,2025-07-24T09:01:38.890-04:00,,2026-07-16T02:35:06Z,temp\source_metadata\census_sipp\user_notes\2024\2024-update-ecert-eprocert.html,992c8e5823dc930648082b24215a7c5d43863662234d6ab03661f68a908ba775
2025,2025 SIPP: Allocation Matrix Change,User note highlighting change to 2025 Adult well-being &amp; food security hot deck income bands,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2025-usernotes/2025-allocation-matrix-change.html,income_poverty|weights_sampling|employment|food_security|education,,0,True,medium,2026-07-01T14:01:56.298-04:00,,2026-07-16T02:35:05Z,temp\source_metadata\census_sipp\user_notes\2025\2025-allocation-matrix-change.html,a85afbde68b7fe93a9c0ad9017aae62a2e3db4e55361bda7874b7ff1af783ac1
2025,2025 SIPP: Comparing 2025 SIPP Parental Leave Data to Previous Years,User note concerning 2025 SIPP parental leave estimates that are not comparable to 2021 and prior SIPP panels due to changes in data collection.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2025-usernotes/2025-comp-sipp-parent-leav-data-prev-yrs.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2026-07-01T12:59:12.524-04:00,,2026-07-16T02:35:05Z,temp\source_metadata\census_sipp\user_notes\2025\2025-comp-sipp-parent-leav-data-prev-yrs.html,457a9159d4da86ba98cafabbc61d57b9a8bc5c6ce1553445fde64d4911589c19
2025,2025 SIPP: Data Quality Concerns,User note concerning quality of the 2025 SIPP data.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2025-usernotes/2025-data-quality-concerns.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2026-07-01T16:02:18.144-04:00,,2026-07-16T02:35:15Z,temp\source_metadata\census_sipp\user_notes\2025\2025-data-quality-concerns.html,80290c3c2aad571010732f485d57764931b90a62ac43742125d75fc8996fe25e
2025,2025 SIPP: Estimates of Disability Prevalence,User note concerning estimates of disability prevalence produced using 2025 SIPP data.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2025-usernotes/2025-estimates-disability-prevalence.html,income_poverty|weights_sampling|employment|education,RDIS,1,False,medium,2026-07-01T12:56:13.748-04:00,,2026-07-16T02:35:07Z,temp\source_metadata\census_sipp\user_notes\2025\2025-estimates-disability-prevalence.html,c39924cdbbfe4b8faee4af9a1c3e57aa462daa3aa43803905ea0c2181b1c9731
2025,2025 SIPP: Inconsistencies Multiple Partner Fertility Information,User note concerning inconsistencies with multiple partner fertility information.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2025-usernotes/2025-fertility-mpf-info.html,income_poverty|weights_sampling|employment|family_relationship|education,,0,True,medium,2026-07-01T10:17:23.741-04:00,,2026-07-16T02:35:08Z,temp\source_metadata\census_sipp\user_notes\2025\2025-fertility-mpf-info.html,bb19d6ac5dd65caa72725061e16b4727612c4606bf74e8c34967d64bfe6a159e
