outcome,timing,cohort_start,month,event_time,period,att,treated_delta,control_delta,n_treated_states,n_control_states
log_routed_per_100k,operational_start,2023-04-01,2025-01-01,21,post,-0.1870981620212508,0.2273711848463842,0.414469346867635,1,42
log_routed_per_100k,operational_start,2023-04-01,2025-03-01,23,post,-0.1415070970246844,0.28814031903306425,0.42964741605774864,1,42
log_routed_per_100k,operational_start,2023-04-01,2025-04-01,24,post,-0.19496730107120847,0.22210342652190285,0.4170707275931113,1,42
log_routed_per_100k,operational_start,2023-04-01,2025-05-01,25,post,-0.1960000916125471,0.2993927717726379,0.495392863385185,1,42
log_routed_per_100k,operational_start,2023-04-01,2025-06-01,26,post,-0.21120024814313199,0.29583093180185216,0.5070311799449841,1,42
log_routed_per_100k,operational_start,2023-04-01,2025-07-01,27,post,-0.16286090521853058,0.44618676662776036,0.6090476718462909,1,40
log_routed_per_100k,operational_start,2023-04-01,2025-08-01,28,post,-0.15117879500782316,0.504521410387083,0.6557002053949061,1,40
log_routed_per_100k,operational_start,2023-04-01,2025-09-01,29,post,-0.12918768479371778,0.5090045744238809,0.6381922592175987,1,40
log_routed_per_100k,operational_start,2023-04-01,2025-10-01,30,post,-0.10930233511104248,0.5569559369631891,0.6662582720742316,1,39
log_routed_per_100k,operational_start,2023-09-01,2022-09-01,-12,pre,-0.24951027111311574,-0.35265696343224384,-0.1031466923191281,1,48
log_routed_per_100k,operational_start,2023-09-01,2022-10-01,-11,pre,-0.1850890072026982,-0.338624609271438,-0.1535356020687398,1,48
log_routed_per_100k,operational_start,2023-09-01,2022-11-01,-10,pre,-0.22504459690238407,-0.40955946256300724,-0.18451486566062317,1,48
log_routed_per_100k,operational_start,2023-09-01,2022-12-01,-9,pre,-0.19598713772476165,-0.32872070129244246,-0.13273356356768082,1,48
log_routed_per_100k,operational_start,2023-09-01,2023-01-01,-8,pre,-0.23018405508455198,-0.29925163563129153,-0.06906758054673956,1,48
log_routed_per_100k,operational_start,2023-09-01,2023-02-01,-7,pre,-0.16017013581955672,-0.3378648199268568,-0.17769468410730008,1,48
log_routed_per_100k,operational_start,2023-09-01,2023-03-01,-6,pre,-0.10742782761559493,-0.20394527006814123,-0.0965174424525463,1,48
log_routed_per_100k,operational_start,2023-09-01,2023-04-01,-5,pre,-0.10318973513177905,-0.20601344416225675,-0.1028237090304777,1,47
log_routed_per_100k,operational_start,2023-09-01,2023-05-01,-4,pre,-0.04786519049203334,-0.09384792033207123,-0.04598272984003789,1,47
log_routed_per_100k,operational_start,2023-09-01,2023-06-01,-3,pre,-0.09086608654474555,-0.17509656841036936,-0.0842304818656238,1,47
log_routed_per_100k,operational_start,2023-09-01,2023-07-01,-2,pre,-0.18293691765310657,-0.1977662886661813,-0.014829371013074707,1,47
log_routed_per_100k,operational_start,2023-09-01,2023-09-01,0,post,-0.10031305185101105,-0.04862013659617048,0.051692915254840564,1,46
log_routed_per_100k,operational_start,2023-09-01,2023-10-01,1,post,-0.028442953856060924,0.04582909912213218,0.0742720529781931,1,46
log_routed_per_100k,operational_start,2023-09-01,2023-11-01,2,post,-0.09137891269801267,-0.06556661703381828,0.025812295664194396,1,46
log_routed_per_100k,operational_start,2023-09-01,2023-12-01,3,post,-0.22351696227588355,-0.15686368128634776,0.0666532809895358,1,46
log_routed_per_100k,operational_start,2023-09-01,2024-01-01,4,post,-0.14714532106551761,-0.07081282894691387,0.07633249211860374,1,46
log_routed_per_100k,operational_start,2023-09-01,2024-02-01,5,post,-0.16732602319591533,-0.11428425107225948,0.05304177212365585,1,46
log_routed_per_100k,operational_start,2023-09-01,2024-03-01,6,post,-0.1018729794627205,0.0675952145364409,0.1694681939991614,1,46
log_routed_per_100k,operational_start,2023-09-01,2024-04-01,7,post,-0.20560315740908294,0.019847567123894017,0.22545072453297696,1,43
log_routed_per_100k,operational_start,2023-09-01,2024-05-01,8,post,-0.07278806019613876,0.19350362000381693,0.2662916801999557,1,43
log_routed_per_100k,operational_start,2023-09-01,2024-06-01,9,post,-0.12827794422101152,0.15223936529733528,0.2805173095183468,1,43
log_routed_per_100k,operational_start,2023-09-01,2024-07-01,10,post,-0.17374126510634086,0.1600629525741386,0.33380421768047946,1,43
log_routed_per_100k,operational_start,2023-09-01,2024-08-01,11,post,-0.27253328204919475,0.061619673688134036,0.3341529557373288,1,43
log_routed_per_100k,operational_start,2023-09-01,2024-09-01,12,post,-0.19996497104204708,0.09291603097195189,0.29288100201399897,1,43
log_routed_per_100k,operational_start,2023-09-01,2024-10-01,13,post,-0.12513788224867672,0.1715680319053945,0.2967059141540712,1,43
log_routed_per_100k,operational_start,2023-09-01,2024-11-01,14,post,-0.23493369165156947,0.05219437389233317,0.28712806554390263,1,43
log_routed_per_100k,operational_start,2023-09-01,2024-12-01,15,post,-0.21200971305421923,0.0896274159452366,0.30163712899945583,1,43
log_routed_per_100k,operational_start,2023-09-01,2025-01-01,16,post,-0.3085563707288639,0.010344307989062607,0.3189006787179265,1,42
log_routed_per_100k,operational_start,2023-09-01,2025-03-01,18,post,-0.3493463484151781,-0.015267600507137935,0.33407874790804015,1,42
log_routed_per_100k,operational_start,2023-09-01,2025-04-01,19,post,-0.3656355977158387,-0.044133538272435935,0.32150205944340277,1,42
log_routed_per_100k,operational_start,2023-09-01,2025-05-01,20,post,-0.3883928780040365,0.011431317231440197,0.3998241952354767,1,42
log_routed_per_100k,operational_start,2023-09-01,2025-06-01,21,post,-0.3274924243694208,0.08397008742585488,0.41146251179527565,1,42
log_routed_per_100k,operational_start,2023-09-01,2025-07-01,22,post,-0.34205093483699023,0.173087996902634,0.5151389317396242,1,40
log_routed_per_100k,operational_start,2023-09-01,2025-08-01,23,post,-0.3919435955273789,0.16984786976086053,0.5617914652882394,1,40
log_routed_per_100k,operational_start,2023-09-01,2025-09-01,24,post,-0.45176168861555144,0.09252183049538054,0.544283519110932,1,40
log_routed_per_100k,operational_start,2023-09-01,2025-10-01,25,post,-0.42340550506310093,0.14306572633958137,0.5664712314026823,1,39
log_routed_per_100k,operational_start,2023-09-01,2025-11-01,26,post,-0.4206869907006866,0.11969861185363229,0.5403856025543189,1,39
log_routed_per_100k,operational_start,2023-09-01,2025-12-01,27,post,-0.38031900281098074,0.1925379783810488,0.5728569811920295,1,39
log_routed_per_100k,operational_start,2023-09-01,2026-01-01,28,post,-0.3901353819326995,0.16636461523778578,0.5564999971704853,1,39
log_routed_per_100k,operational_start,2023-09-01,2026-02-01,29,post,-0.4110614686719411,0.05864464880767972,0.4697061174796208,1,39
log_routed_per_100k,operational_start,2023-09-01,2026-03-01,30,post,-0.40828685793469455,0.156311511133163,0.5645983690678575,1,39
log_routed_per_100k,operational_start,2024-04-01,2023-04-01,-12,pre,0.12206497470812686,-0.14805941812017784,-0.2701243928283047,3,47
log_routed_per_100k,operational_start,2024-04-01,2023-05-01,-11,pre,0.1765945314915413,-0.03668888214632352,-0.21328341363786482,3,47
log_routed_per_100k,operational_start,2024-04-01,2023-06-01,-10,pre,0.1584127531573194,-0.09311841250613136,-0.25153116566345074,3,47
log_routed_per_100k,operational_start,2024-04-01,2023-07-01,-9,pre,0.08229180396967449,-0.09983825084122715,-0.18213005481090164,3,47
log_routed_per_100k,operational_start,2024-04-01,2023-08-01,-8,pre,0.10075351747105125,-0.06654716632677567,-0.16730068379782692,3,47
log_routed_per_100k,operational_start,2024-04-01,2023-09-01,-7,pre,0.09183986348808328,-0.025935415256237587,-0.11777527874432087,3,46
log_routed_per_100k,operational_start,2024-04-01,2023-10-01,-6,pre,0.05323170187325741,-0.0419644391477109,-0.09519614102096831,3,46
log_routed_per_100k,operational_start,2024-04-01,2023-11-01,-5,pre,0.0322506439270384,-0.11140525440792863,-0.14365589833496703,3,46
log_routed_per_100k,operational_start,2024-04-01,2023-12-01,-4,pre,0.06959926810331366,-0.03321564490631198,-0.10281491300962564,3,46
log_routed_per_100k,operational_start,2024-04-01,2024-01-01,-3,pre,0.008251617239055084,-0.08488408464150259,-0.09313570188055767,3,46
log_routed_per_100k,operational_start,2024-04-01,2024-02-01,-2,pre,0.015581516987681565,-0.10084490488782401,-0.11642642187550557,3,46
log_routed_per_100k,operational_start,2024-04-01,2024-04-01,0,post,0.06122671798586634,0.11002871170532942,0.04880199371946308,3,43
log_routed_per_100k,operational_start,2024-04-01,2024-05-01,1,post,0.07074264698083195,0.1603855963672737,0.08964294938644175,3,43
log_routed_per_100k,operational_start,2024-04-01,2024-06-01,2,post,0.08651988238325686,0.1903884610880898,0.10386857870483293,3,43
log_routed_per_100k,operational_start,2024-04-01,2024-07-01,3,post,0.06931364881708654,0.2264691356840521,0.15715548686696557,3,43
log_routed_per_100k,operational_start,2024-04-01,2024-08-01,4,post,0.0157526835216375,0.17325690844545236,0.15750422492381486,3,43
log_routed_per_100k,operational_start,2024-04-01,2024-09-01,5,post,0.07081863242156308,0.18705090362204815,0.11623227120048507,3,43
log_routed_per_100k,operational_start,2024-04-01,2024-10-01,6,post,0.1154387160085427,0.2354958993491,0.1200571833405573,3,43
log_routed_per_100k,operational_start,2024-04-01,2024-11-01,7,post,0.04418694722358603,0.15466628195397472,0.11047933473038869,3,43
log_routed_per_100k,operational_start,2024-04-01,2024-12-01,8,post,0.07319133850192978,0.1981797366878717,0.12498839818594192,3,43
log_routed_per_100k,operational_start,2024-04-01,2025-01-01,9,post,0.052722648455239524,0.1978674926907845,0.14514484423554497,3,42
log_routed_per_100k,operational_start,2024-04-01,2025-03-01,11,post,0.1074912604808538,0.26781417390651246,0.16032291342565866,3,42
log_routed_per_100k,operational_start,2024-04-01,2025-04-01,12,post,0.20424931462473858,0.35199553958575985,0.14774622496102127,3,42
log_routed_per_100k,operational_start,2024-04-01,2025-05-01,13,post,0.19112342809174268,0.41719178884483776,0.22606836075309508,3,42
log_routed_per_100k,operational_start,2024-04-01,2025-06-01,14,post,0.08809677789225973,0.3258034552051539,0.2377066773128942,3,42
log_routed_per_100k,operational_start,2024-04-01,2025-07-01,15,post,0.05733145734680117,0.39406476447413646,0.3367333071273353,3,40
log_routed_per_100k,operational_start,2024-04-01,2025-08-01,16,post,0.13421971807810762,0.5176055587540582,0.3833858406759506,3,40
log_routed_per_100k,operational_start,2024-04-01,2025-09-01,17,post,0.2451015239107147,0.6109794184093578,0.36587789449864305,3,40
log_routed_per_100k,operational_start,2024-04-01,2025-10-01,18,post,0.1769861960891257,0.568440839626481,0.39145464353735526,3,39
log_routed_per_100k,operational_start,2024-04-01,2025-11-01,19,post,0.17485327323702432,0.5402222879260165,0.36536901468899213,3,39
log_routed_per_100k,operational_start,2024-04-01,2025-12-01,20,post,0.215717157452614,0.613557550779317,0.39784039332670296,3,39
log_routed_per_100k,operational_start,2024-04-01,2026-01-01,21,post,0.14839039794314918,0.5298738072483075,0.3814834093051583,3,39
log_routed_per_100k,operational_start,2024-04-01,2026-02-01,22,post,0.1803336482844604,0.4750231778987544,0.294689529614294,3,39
log_routed_per_100k,operational_start,2024-04-01,2026-03-01,23,post,0.16803108430634517,0.557612865508876,0.38958178120253084,3,39
log_routed_per_100k,operational_start,2024-04-01,2026-04-01,24,post,0.17083276419846788,0.542972727175917,0.37213996297744917,3,39
log_routed_per_100k,operational_start,2024-04-01,2026-05-01,25,post,0.1368634761820256,0.5937681030761831,0.4569046268941575,3,39
log_routed_per_100k,operational_start,2025-01-01,2024-01-01,-12,pre,-0.02272435734285605,-0.245621805572525,-0.22289744822966895,1,46
log_routed_per_100k,operational_start,2025-01-01,2024-02-01,-11,pre,-0.025636892953499718,-0.27182506117811656,-0.24618816822461684,1,46
log_routed_per_100k,operational_start,2025-01-01,2024-03-01,-10,pre,0.007267296962359782,-0.12249444938675147,-0.12976174634911125,1,46
log_routed_per_100k,operational_start,2025-01-01,2024-04-01,-9,pre,-0.051279433044737935,-0.12746583751121676,-0.07618640446647883,1,43
log_routed_per_100k,operational_start,2025-01-01,2024-05-01,-8,pre,-0.05622479652674353,-0.0915702453262437,-0.03534544879950016,1,43
log_routed_per_100k,operational_start,2025-01-01,2024-06-01,-7,pre,-0.017265441800715528,-0.03838526128182451,-0.021119819481108984,1,43
log_routed_per_100k,operational_start,2025-01-01,2024-07-01,-6,pre,-0.05997084468783948,-0.02780375600681584,0.032167088681023644,1,43
log_routed_per_100k,operational_start,2025-01-01,2024-08-01,-5,pre,-0.04712456733773432,-0.014608740599861392,0.03251582673787293,1,43
log_routed_per_100k,operational_start,2025-01-01,2024-09-01,-4,pre,-0.05971063758597589,-0.06846676457143275,-0.008756126985456855,1,43
log_routed_per_100k,operational_start,2025-01-01,2024-10-01,-3,pre,-0.040698656093651774,-0.045629870939036365,-0.004931214845384592,1,43
log_routed_per_100k,operational_start,2025-01-01,2024-11-01,-2,pre,-0.0635303481160249,-0.07803941157157812,-0.014509063455553223,1,43
log_routed_per_100k,operational_start,2025-01-01,2025-01-01,0,post,-0.09999591778121869,-0.0798988514649297,0.020097066316289,1,42
log_routed_per_100k,operational_start,2025-01-01,2025-03-01,2,post,0.012159445168545412,0.0474345806749481,0.03527513550640269,1,42
log_routed_per_100k,operational_start,2025-01-01,2025-04-01,3,post,-0.027828363092300443,-0.005129916050535144,0.0226984470417653,1,42
log_routed_per_100k,operational_start,2025-01-01,2025-05-01,4,post,-0.08095069268970793,0.020069890144131186,0.10102058283383912,1,42
log_routed_per_100k,operational_start,2025-01-01,2025-06-01,5,post,-0.06325676044054768,0.049402138953090535,0.11265889939363821,1,42
log_routed_per_100k,operational_start,2025-01-01,2025-07-01,6,post,-0.072975648311873,0.13235211039315065,0.20532775870502365,1,40
log_routed_per_100k,operational_start,2025-01-01,2025-08-01,7,post,-0.08490629681444711,0.16707399543919177,0.2519802922536389,1,40
log_routed_per_100k,operational_start,2025-01-01,2025-09-01,8,post,-0.05412425336139756,0.1803480927149339,0.23447234607633147,1,40
log_routed_per_100k,operational_start,2025-01-01,2025-10-01,9,post,-0.040184364877400625,0.22846831162969572,0.26865267650709634,1,39
log_routed_per_100k,operational_start,2025-01-01,2025-11-01,10,post,-0.0526288826338599,0.18993816502487348,0.24256704765873338,1,39
log_routed_per_100k,operational_start,2025-01-01,2025-12-01,11,post,-0.071628554434086,0.20340987186235804,0.27503842629644404,1,39
log_routed_per_100k,operational_start,2025-01-01,2026-01-01,12,post,-0.029633289023574372,0.2290481532513251,0.2586814422748995,1,39
log_routed_per_100k,operational_start,2025-01-01,2026-02-01,13,post,-0.06148443506325832,0.11040312752077686,0.17188756258403518,1,39
log_routed_per_100k,operational_start,2025-01-01,2026-03-01,14,post,-0.04267106485701577,0.22410874931525626,0.26677981417227203,1,39
log_routed_per_100k,operational_start,2025-01-01,2026-04-01,15,post,-0.05378952326596151,0.19554847268122888,0.2493379959471904,1,39
log_routed_per_100k,operational_start,2025-01-01,2026-05-01,16,post,0.0016899541404194474,0.33579261400431815,0.3341026598638987,1,39
log_routed_per_100k,operational_start,2025-10-01,2024-10-01,-12,pre,-0.003964870142641436,-0.24598317603214692,-0.2420183058895055,1,41
log_routed_per_100k,operational_start,2025-10-01,2024-11-01,-11,pre,0.07187290852042644,-0.17706142694395677,-0.2489343354643832,1,41
log_routed_per_100k,operational_start,2025-10-01,2024-12-01,-10,pre,0.21416909062392875,-0.018983151711880808,-0.23315224233580956,1,41
log_routed_per_100k,operational_start,2025-10-01,2025-01-01,-9,pre,0.4240047487827717,0.20662755012706935,-0.2173771986557024,1,40
log_routed_per_100k,operational_start,2025-10-01,2025-03-01,-7,pre,0.2090907919596042,0.0062608822284309085,-0.2028299097311733,1,40
log_routed_per_100k,operational_start,2025-10-01,2025-04-01,-6,pre,0.06680595716020915,-0.14936169269128463,-0.21616764985149378,1,40
log_routed_per_100k,operational_start,2025-10-01,2025-05-01,-5,pre,-0.09495171982855713,-0.23369799944076597,-0.13874627961220884,1,40
log_routed_per_100k,operational_start,2025-10-01,2025-06-01,-4,pre,0.17310181675751646,0.04793481461876681,-0.12516700213874965,1,40
log_routed_per_100k,operational_start,2025-10-01,2025-07-01,-3,pre,0.06448302938195574,0.03533844201064795,-0.029144587371307783,1,40
log_routed_per_100k,operational_start,2025-10-01,2025-08-01,-2,pre,0.11492041893196336,0.1324283651092708,0.017507946177307443,1,40
log_routed_per_100k,operational_start,2025-10-01,2025-10-01,0,post,-0.04361112572661596,-0.014956159253913803,0.028654966472702156,1,39
log_routed_per_100k,operational_start,2025-10-01,2025-11-01,1,post,-0.08092692532004762,-0.07835758769570855,0.0025693376243390766,1,39
